Time,Mode,Q1,Q2,Q3,Q4,Q5,Q6,X,Y,Z
0.315,TRAPJ,5.9779,0,0,0,0,0,-0.003593,0.0343124,1.4525
0.316,TRAPJ,6.01579,0,0,0,0,0,-0.00361569,0.03431,1.4525
0.317,TRAPJ,6.05381,0,0,0,0,0,-0.00363845,0.0343076,1.4525
0.318,TRAPJ,6.09194,0,0,0,0,0,-0.00366129,0.0343052,1.4525
0.319,TRAPJ,6.13019,0,0,0,0,0,-0.00368419,0.0343027,1.4525
0.32,TRAPJ,6.16857,0,0,0,0,0,-0.00370716,0.0343002,1.4525
0.321,TRAPJ,6.20706,0,0,0,0,0,-0.0037302,0.0342977,1.4525
0.322,TRAPJ,6.24567,0,0,0,0,0,-0.00375332,0.0342952,1.4525
0.323,TRAPJ,6.28441,0,0,0,0,0,-0.0037765,0.0342927,1.4525
0.324,TRAPJ,6.32326,0,0,0,0,0,-0.00379975,0.0342901,1.4525
0.325,TRAPJ,6.36223,0,0,0,0,0,-0.00382308,0.0342875,1.4525
0.326,TRAPJ,6.40132,0,0,0,0,0,-0.00384647,0.0342849,1.4525
0.327,TRAPJ,6.44054,0,0,0,0,0,-0.00386993,0.0342823,1.4525
0.328,TRAPJ,6.47987,0,0,0,0,0,-0.00389347,0.0342796,1.4525
0.329,TRAPJ,6.51932,0,0,0,0,0,-0.00391707,0.0342769,1.4525
0.33,TRAPJ,6.55889,0,0,0,0,0,-0.00394074,0.0342742,1.4525
0.331,TRAPJ,6.59858,0,0,0,0,0,-0.00396448,0.0342715,1.4525
0.332,TRAPJ,6.63839,0,0,0,0,0,-0.00398829,0.0342687,1.4525
0.333,TRAPJ,6.67832,0,0,0,0,0,-0.00401218,0.0342659,1.4525
0.334,TRAPJ,6.71837,0,0,0,0,0,-0.00403613,0.0342631,1.4525
0.335,TRAPJ,6.75854,0,0,0,0,0,-0.00406015,0.0342603,1.4525
0.336,TRAPJ,6.79883,0,0,0,0,0,-0.00408424,0.0342574,1.4525
0.337,TRAPJ,6.83924,0,0,0,0,0,-0.0041084,0.0342545,1.4525
0.338,TRAPJ,6.87977,0,0,0,0,0,-0.00413263,0.0342516,1.4525
0.339,TRAPJ,6.92042,0,0,0,0,0,-0.00415692,0.0342486,1.4525
0.34,TRAPJ,6.96118,0,0,0,0,0,-0.00418129,0.0342457,1.4525
0.341,TRAPJ,7.00207,0,0,0,0,0,-0.00420573,0.0342427,1.4525
0.342,TRAPJ,7.04308,0,0,0,0,0,-0.00423024,0.0342397,1.4525
0.343,TRAPJ,7.08421,0,0,0,0,0,-0.00425481,0.0342366,1.4525
0.344,TRAPJ,7.12545,0,0,0,0,0,-0.00427946,0.0342336,1.4525
0.345,TRAPJ,7.16682,0,0,0,0,0,-0.00430417,0.0342305,1.4525
0.346,TRAPJ,7.20831,0,0,0,0,0,-0.00432896,0.0342273,1.4525
0.347,TRAPJ,7.24991,0,0,0,0,0,-0.00435381,0.0342242,1.4525
0.348,TRAPJ,7.29164,0,0,0,0,0,-0.00437874,0.034221,1.4525
0.349,TRAPJ,7.33348,0,0,0,0,0,-0.00440373,0.0342178,1.4525
0.35,TRAPJ,7.37545,0,0,0,0,0,-0.00442879,0.0342146,1.4525
0.351,TRAPJ,7.41754,0,0,0,0,0,-0.00445392,0.0342113,1.4525
0.352,TRAPJ,7.45974,0,0,0,0,0,-0.00447912,0.034208,1.4525
0.353,TRAPJ,7.50207,0,0,0,0,0,-0.00450439,0.0342047,1.4525
0.354,TRAPJ,7.54451,0,0,0,0,0,-0.00452972,0.0342013,1.4525
0.355,TRAPJ,7.58707,0,0,0,0,0,-0.00455513,0.034198,1.4525
0.356,TRAPJ,7.62976,0,0,0,0,0,-0.00458061,0.0341946,1.4525
0.357,TRAPJ,7.67256,0,0,0,0,0,-0.00460615,0.0341911,1.4525
0.358,TRAPJ,7.71548,0,0,0,0,0,-0.00463176,0.0341877,1.4525
0.359,TRAPJ,7.75853,0,0,0,0,0,-0.00465745,0.0341842,1.4525
0.36,TRAPJ,7.80169,0,0,0,0,0,-0.0046832,0.0341807,1.4525
0.361,TRAPJ,7.84497,0,0,0,0,0,-0.00470902,0.0341771,1.4525
0.362,TRAPJ,7.88838,0,0,0,0,0,-0.0047349,0.0341735,1.4525
0.363,TRAPJ,7.9319,0,0,0,0,0,-0.00476086,0.0341699,1.4525
0.364,TRAPJ,7.97554,0,0,0,0,0,-0.00478689,0.0341663,1.4525
0.365,TRAPJ,8.0193,0,0,0,0,0,-0.00481298,0.0341626,1.4525
0.366,TRAPJ,8.06318,0,0,0,0,0,-0.00483914,0.0341589,1.4525
0.367,TRAPJ,8.10718,0,0,0,0,0,-0.00486537,0.0341552,1.4525
0.368,TRAPJ,8.1513,0,0,0,0,0,-0.00489167,0.0341514,1.4525
0.369,TRAPJ,8.19554,0,0,0,0,0,-0.00491804,0.0341477,1.4525
0.37,TRAPJ,8.2399,0,0,0,0,0,-0.00494448,0.0341438,1.4525
0.371,TRAPJ,8.28438,0,0,0,0,0,-0.00497098,0.03414,1.4525
0.372,TRAPJ,8.32898,0,0,0,0,0,-0.00499756,0.0341361,1.4525
0.373,TRAPJ,8.3737,0,0,0,0,0,-0.0050242,0.0341322,1.4525
0.374,TRAPJ,8.41854,0,0,0,0,0,-0.00505091,0.0341283,1.4525
0.375,TRAPJ,8.4635,0,0,0,0,0,-0.00507769,0.0341243,1.4525
0.376,TRAPJ,8.50858,0,0,0,0,0,-0.00510453,0.0341203,1.4525
0.377,TRAPJ,8.55378,0,0,0,0,0,-0.00513145,0.0341162,1.4525
0.378,TRAPJ,8.59909,0,0,0,0,0,-0.00515843,0.0341122,1.4525
0.379,TRAPJ,8.64453,0,0,0,0,0,-0.00518548,0.0341081,1.4525
0.38,TRAPJ,8.69009,0,0,0,0,0,-0.0052126,0.0341039,1.4525
0.381,TRAPJ,8.73577,0,0,0,0,0,-0.00523979,0.0340998,1.4525
0.382,TRAPJ,8.78156,0,0,0,0,0,-0.00526704,0.0340956,1.4525
0.383,TRAPJ,8.82748,0,0,0,0,0,-0.00529436,0.0340913,1.4525
0.384,TRAPJ,8.87352,0,0,0,0,0,-0.00532175,0.0340871,1.4525
0.385,TRAPJ,8.91967,0,0,0,0,0,-0.00534921,0.0340828,1.4525
0.386,TRAPJ,8.96595,0,0,0,0,0,-0.00537674,0.0340784,1.4525
0.387,TRAPJ,9.01234,0,0,0,0,0,-0.00540433,0.0340741,1.4525
0.388,TRAPJ,9.05886,0,0,0,0,0,-0.00543199,0.0340697,1.4525
0.389,TRAPJ,9.10549,0,0,0,0,0,-0.00545972,0.0340653,1.4525
0.39,TRAPJ,9.15225,0,0,0,0,0,-0.00548752,0.0340608,1.4525
0.391,TRAPJ,9.19912,0,0,0,0,0,-0.00551538,0.0340563,1.4525
0.392,TRAPJ,9.24612,0,0,0,0,0,-0.00554331,0.0340518,1.4525
0.393,TRAPJ,9.29323,0,0,0,0,0,-0.00557131,0.0340472,1.4525
0.394,TRAPJ,9.34047,0,0,0,0,0,-0.00559938,0.0340426,1.4525
0.395,TRAPJ,9.38782,0,0,0,0,0,-0.00562751,0.0340379,1.4525
0.396,TRAPJ,9.43529,0,0,0,0,0,-0.00565571,0.0340333,1.4525
0.397,TRAPJ,9.48288,0,0,0,0,0,-0.00568398,0.0340286,1.4525
0.398,TRAPJ,9.5306,0,0,0,0,0,-0.00571231,0.0340238,1.4525
0.399,TRAPJ,9.57843,0,0,0,0,0,-0.00574071,0.034019,1.4525
0.4,TRAPJ,9.62638,0,0,0,0,0,-0.00576918,0.0340142,1.4525
0.401,TRAPJ,9.67445,0,0,0,0,0,-0.00579772,0.0340094,1.4525
0.402,TRAPJ,9.72264,0,0,0,0,0,-0.00582632,0.0340045,1.4525
0.403,TRAPJ,9.77096,0,0,0,0,0,-0.00585499,0.0339995,1.4525
0.404,TRAPJ,9.81939,0,0,0,0,0,-0.00588373,0.0339946,1.4525
0.405,TRAPJ,9.86794,0,0,0,0,0,-0.00591253,0.0339896,1.4525
0.406,TRAPJ,9.91661,0,0,0,0,0,-0.0059414,0.0339846,1.4525
0.407,TRAPJ,9.9654,0,0,0,0,0,-0.00597034,0.0339795,1.4525
0.408,TRAPJ,10.0143,0,0,0,0,0,-0.00599935,0.0339744,1.4525
0.409,TRAPJ,10.0633,0,0,0,0,0,-0.00602842,0.0339692,1.4525
0.41,TRAPJ,10.1125,0,0,0,0,0,-0.00605755,0.033964,1.4525
0.411,TRAPJ,10.1618,0,0,0,0,0,-0.00608676,0.0339588,1.4525
0.412,TRAPJ,10.2111,0,0,0,0,0,-0.00611603,0.0339536,1.4525
0.413,TRAPJ,10.2607,0,0,0,0,0,-0.00614536,0.0339483,1.4525
0.414,TRAPJ,10.3103,0,0,0,0,0,-0.00617477,0.0339429,1.4525
0.415,TRAPJ,10.36,0,0,0,0,0,-0.00620424,0.0339376,1.4525
0.416,TRAPJ,10.4099,0,0,0,0,0,-0.00623377,0.0339321,1.4525
0.417,TRAPJ,10.4599,0,0,0,0,0,-0.00626337,0.0339267,1.4525
0.418,TRAPJ,10.51,0,0,0,0,0,-0.00629304,0.0339212,1.4525
0.419,TRAPJ,10.5602,0,0,0,0,0,-0.00632277,0.0339157,1.4525
0.42,TRAPJ,10.6106,0,0,0,0,0,-0.00635257,0.0339101,1.4525
0.421,TRAPJ,10.661,0,0,0,0,0,-0.00638244,0.0339045,1.4525
0.422,TRAPJ,10.7116,0,0,0,0,0,-0.00641237,0.0338988,1.4525
0.423,TRAPJ,10.7623,0,0,0,0,0,-0.00644237,0.0338932,1.4525
0.424,TRAPJ,10.8131,0,0,0,0,0,-0.00647243,0.0338874,1.4525
0.425,TRAPJ,10.8641,0,0,0,0,0,-0.00650256,0.0338817,1.4525
0.426,TRAPJ,10.9152,0,0,0,0,0,-0.00653276,0.0338758,1.4525
0.427,TRAPJ,10.9663,0,0,0,0,0,-0.00656302,0.03387,1.4525
0.428,TRAPJ,11.0176,0,0,0,0,0,-0.00659334,0.0338641,1.4525
0.429,TRAPJ,11.0691,0,0,0,0,0,-0.00662373,0.0338582,1.4525
0.43,TRAPJ,11.1206,0,0,0,0,0,-0.00665419,0.0338522,1.4525
0.431,TRAPJ,11.1723,0,0,0,0,0,-0.00668471,0.0338462,1.4525
0.432,TRAPJ,11.2241,0,0,0,0,0,-0.0067153,0.0338401,1.4525
0.433,TRAPJ,11.276,0,0,0,0,0,-0.00674595,0.033834,1.4525
0.434,TRAPJ,11.328,0,0,0,0,0,-0.00677667,0.0338279,1.4525
0.435,TRAPJ,11.3801,0,0,0,0,0,-0.00680745,0.0338217,1.4525
0.436,TRAPJ,11.4324,0,0,0,0,0,-0.0068383,0.0338155,1.4525
0.437,TRAPJ,11.4848,0,0,0,0,0,-0.00686921,0.0338092,1.4525
0.438,TRAPJ,11.5373,0,0,0,0,0,-0.00690019,0.0338029,1.4525
0.439,TRAPJ,11.5899,0,0,0,0,0,-0.00693123,0.0337966,1.4525
0.44,TRAPJ,11.6426,0,0,0,0,0,-0.00696234,0.0337902,1.4525
0.441,TRAPJ,11.6955,0,0,0,0,0,-0.00699351,0.0337837,1.4525
0.442,TRAPJ,11.7485,0,0,0,0,0,-0.00702475,0.0337773,1.4525
0.443,TRAPJ,11.8016,0,0,0,0,0,-0.00705605,0.0337707,1.4525
0.444,TRAPJ,11.8548,0,0,0,0,0,-0.00708741,0.0337642,1.4525
0.445,TRAPJ,11.9081,0,0,0,0,0,-0.00711884,0.0337575,1.4525
0.446,TRAPJ,11.9616,0,0,0,0,0,-0.00715034,0.0337509,1.4525
0.447,TRAPJ,12.0152,0,0,0,0,0,-0.00718189,0.0337442,1.4525
0.448,TRAPJ,12.0689,0,0,0,0,0,-0.00721352,0.0337374,1.4525
0.449,TRAPJ,12.1227,0,0,0,0,0,-0.0072452,0.0337307,1.4525
0.45,TRAPJ,12.1766,0,0,0,0,0,-0.00727696,0.0337238,1.4525
0.451,TRAPJ,12.2307,0,0,0,0,0,-0.00730877,0.0337169,1.4525
0.452,TRAPJ,12.2849,0,0,0,0,0,-0.00734065,0.03371,1.4525
0.453,TRAPJ,12.3392,0,0,0,0,0,-0.00737259,0.033703,1.4525
0.454,TRAPJ,12.3936,0,0,0,0,0,-0.0074046,0.033696,1.4525
0.455,TRAPJ,12.4481,0,0,0,0,0,-0.00743667,0.033689,1.4525
0.456,TRAPJ,12.5028,0,0,0,0,0,-0.0074688,0.0336818,1.4525
0.457,TRAPJ,12.5576,0,0,0,0,0,-0.007501,0.0336747,1.4525
0.458,TRAPJ,12.6125,0,0,0,0,0,-0.00753326,0.0336675,1.4525
0.459,TRAPJ,12.6675,0,0,0,0,0,-0.00756559,0.0336602,1.4525
0.46,TRAPJ,12.7226,0,0,0,0,0,-0.00759797,0.0336529,1.4525
0.461,TRAPJ,12.7779,0,0,0,0,0,-0.00763043,0.0336456,1.4525
0.462,TRAPJ,12.8332,0,0,0,0,0,-0.00766294,0.0336382,1.4525
0.463,TRAPJ,12.8887,0,0,0,0,0,-0.00769552,0.0336308,1.4525
0.464,TRAPJ,12.9443,0,0,0,0,0,-0.00772816,0.0336233,1.4525
0.465,TRAPJ,13.0001,0,0,0,0,0,-0.00776086,0.0336158,1.4525
0.466,TRAPJ,13.0559,0,0,0,0,0,-0.00779363,0.0336082,1.4525
0.467,TRAPJ,13.1119,0,0,0,0,0,-0.00782646,0.0336005,1.4525
0.468,TRAPJ,13.168,0,0,0,0,0,-0.00785935,0.0335929,1.4525
0.469,TRAPJ,13.2242,0,0,0,0,0,-0.0078923,0.0335851,1.4525
0.47,TRAPJ,13.2806,0,0,0,0,0,-0.00792532,0.0335774,1.4525
0.471,TRAPJ,13.337,0,0,0,0,0,-0.0079584,0.0335695,1.4525
0.472,TRAPJ,13.3936,0,0,0,0,0,-0.00799154,0.0335617,1.4525
0.473,TRAPJ,13.4503,0,0,0,0,0,-0.00802475,0.0335537,1.4525
0.474,TRAPJ,13.5071,0,0,0,0,0,-0.00805801,0.0335458,1.4525
0.475,TRAPJ,13.564,0,0,0,0,0,-0.00809134,0.0335377,1.4525
0.476,TRAPJ,13.6211,0,0,0,0,0,-0.00812473,0.0335297,1.4525
0.477,TRAPJ,13.6782,0,0,0,0,0,-0.00815818,0.0335215,1.4525
0.478,TRAPJ,13.7355,0,0,0,0,0,-0.0081917,0.0335134,1.4525
0.479,TRAPJ,13.7929,0,0,0,0,0,-0.00822527,0.0335051,1.4525
0.48,TRAPJ,13.8505,0,0,0,0,0,-0.00825891,0.0334969,1.4525
0.481,TRAPJ,13.9081,0,0,0,0,0,-0.00829261,0.0334885,1.4525
0.482,TRAPJ,13.9659,0,0,0,0,0,-0.00832637,0.0334802,1.4525
0.483,TRAPJ,14.0238,0,0,0,0,0,-0.0083602,0.0334717,1.4525
0.484,TRAPJ,14.0818,0,0,0,0,0,-0.00839408,0.0334633,1.4525
0.485,TRAPJ,14.1399,0,0,0,0,0,-0.00842803,0.0334547,1.4525
0.486,TRAPJ,14.1982,0,0,0,0,0,-0.00846203,0.0334461,1.4525
0.487,TRAPJ,14.2565,0,0,0,0,0,-0.0084961,0.0334375,1.4525
0.488,TRAPJ,14.315,0,0,0,0,0,-0.00853023,0.0334288,1.4525
0.489,TRAPJ,14.3736,0,0,0,0,0,-0.00856442,0.0334201,1.4525
0.49,TRAPJ,14.4324,0,0,0,0,0,-0.00859867,0.0334113,1.4525
0.491,TRAPJ,14.4912,0,0,0,0,0,-0.00863298,0.0334024,1.4525
0.492,TRAPJ,14.5502,0,0,0,0,0,-0.00866736,0.0333935,1.4525
0.493,TRAPJ,14.6093,0,0,0,0,0,-0.00870179,0.0333846,1.4525
0.494,TRAPJ,14.6685,0,0,0,0,0,-0.00873628,0.0333756,1.4525
0.495,TRAPJ,14.7278,0,0,0,0,0,-0.00877084,0.0333665,1.4525
0.496,TRAPJ,14.7872,0,0,0,0,0,-0.00880545,0.0333574,1.4525
0.497,TRAPJ,14.8468,0,0,0,0,0,-0.00884012,0.0333482,1.4525
0.498,TRAPJ,14.9065,0,0,0,0,0,-0.00887486,0.033339,1.4525
0.499,TRAPJ,14.9663,0,0,0,0,0,-0.00890965,0.0333297,1.4525
0.5,TRAPJ,15.0262,0,0,0,0,0,-0.00894451,0.0333204,1.4525
0.501,TRAPJ,15.0863,0,0,0,0,0,-0.00897942,0.033311,1.4525
0.502,TRAPJ,15.1464,0,0,0,0,0,-0.00901439,0.0333015,1.4525
0.503,TRAPJ,15.2067,0,0,0,0,0,-0.00904943,0.033292,1.4525
0.504,TRAPJ,15.2671,0,0,0,0,0,-0.00908452,0.0332824,1.4525
0.505,TRAPJ,15.3276,0,0,0,0,0,-0.00911967,0.0332728,1.4525
0.506,TRAPJ,15.3883,0,0,0,0,0,-0.00915489,0.0332632,1.4525
0.507,TRAPJ,15.449,0,0,0,0,0,-0.00919016,0.0332534,1.4525
0.508,TRAPJ,15.5099,0,0,0,0,0,-0.00922549,0.0332437,1.4525
0.509,TRAPJ,15.5709,0,0,0,0,0,-0.00926088,0.0332338,1.4525
0.51,TRAPJ,15.6321,0,0,0,0,0,-0.00929632,0.0332239,1.4525
0.511,TRAPJ,15.6933,0,0,0,0,0,-0.00933183,0.033214,1.4525
0.512,TRAPJ,15.7547,0,0,0,0,0,-0.0093674,0.0332039,1.4525
0.513,TRAPJ,15.8161,0,0,0,0,0,-0.00940302,0.0331939,1.4525
0.514,TRAPJ,15.8777,0,0,0,0,0,-0.0094387,0.0331837,1.4525
0.515,TRAPJ,15.9395,0,0,0,0,0,-0.00947444,0.0331736,1.4525
0.516,TRAPJ,16.0013,0,0,0,0,0,-0.00951024,0.0331633,1.4525
0.517,TRAPJ,16.0633,0,0,0,0,0,-0.0095461,0.033153,1.4525
0.518,TRAPJ,16.1253,0,0,0,0,0,-0.00958202,0.0331426,1.4525
0.519,TRAPJ,16.1875,0,0,0,0,0,-0.00961799,0.0331322,1.4525
0.52,TRAPJ,16.2499,0,0,0,0,0,-0.00965402,0.0331217,1.4525
0.521,TRAPJ,16.3123,0,0,0,0,0,-0.00969011,0.0331112,1.4525
0.522,TRAPJ,16.3749,0,0,0,0,0,-0.00972626,0.0331006,1.4525
0.523,TRAPJ,16.4375,0,0,0,0,0,-0.00976246,0.0330899,1.4525
0.524,TRAPJ,16.5003,0,0,0,0,0,-0.00979873,0.0330792,1.4525
0.525,TRAPJ,16.5633,0,0,0,0,0,-0.00983505,0.0330684,1.4525
0.526,TRAPJ,16.6263,0,0,0,0,0,-0.00987142,0.0330576,1.4525
0.527,TRAPJ,16.6895,0,0,0,0,0,-0.00990786,0.0330467,1.4525
0.528,TRAPJ,16.7527,0,0,0,0,0,-0.00994435,0.0330357,1.4525
0.529,TRAPJ,16.8161,0,0,0,0,0,-0.00998089,0.0330247,1.4525
0.53,TRAPJ,16.8796,0,0,0,0,0,-0.0100175,0.0330136,1.4525
0.531,TRAPJ,16.9433,0,0,0,0,0,-0.0100542,0.0330025,1.4525
0.532,TRAPJ,17.007,0,0,0,0,0,-0.0100909,0.0329913,1.4525
0.533,TRAPJ,17.0709,0,0,0,0,0,-0.0101277,0.03298,1.4525
0.534,TRAPJ,17.1349,0,0,0,0,0,-0.0101645,0.0329687,1.4525
0.535,TRAPJ,17.199,0,0,0,0,0,-0.0102014,0.0329573,1.4525
0.536,TRAPJ,17.2633,0,0,0,0,0,-0.0102383,0.0329458,1.4525
0.537,TRAPJ,17.3276,0,0,0,0,0,-0.0102753,0.0329343,1.4525
0.538,TRAPJ,17.3921,0,0,0,0,0,-0.0103124,0.0329227,1.4525
0.539,TRAPJ,17.4567,0,0,0,0,0,-0.0103495,0.0329111,1.4525
0.54,TRAPJ,17.5214,0,0,0,0,0,-0.0103866,0.0328994,1.4525
0.541,TRAPJ,17.5862,0,0,0,0,0,-0.0104239,0.0328876,1.4525
0.542,TRAPJ,17.6512,0,0,0,0,0,-0.0104611,0.0328757,1.4525
0.543,TRAPJ,17.7163,0,0,0,0,0,-0.0104985,0.0328638,1.4525
0.544,TRAPJ,17.7815,0,0,0,0,0,-0.0105359,0.0328519,1.4525
0.545,TRAPJ,17.8468,0,0,0,0,0,-0.0105733,0.0328398,1.4525
0.546,TRAPJ,17.9122,0,0,0,0,0,-0.0106108,0.0328277,1.4525
0.547,TRAPJ,17.9778,0,0,0,0,0,-0.0106483,0.0328156,1.4525
0.548,TRAPJ,18.0434,0,0,0,0,0,-0.010686,0.0328034,1.4525
0.549,TRAPJ,18.1092,0,0,0,0,0,-0.0107236,0.0327911,1.4525
0.55,TRAPJ,18.1751,0,0,0,0,0,-0.0107613,0.0327787,1.4525
0.551,TRAPJ,18.2412,0,0,0,0,0,-0.0107991,0.0327663,1.4525
0.552,TRAPJ,18.3073,0,0,0,0,0,-0.0108369,0.0327538,1.4525
0.553,TRAPJ,18.3736,0,0,0,0,0,-0.0108748,0.0327412,1.4525
0.554,TRAPJ,18.44,0,0,0,0,0,-0.0109127,0.0327286,1.4525
0.555,TRAPJ,18.5065,0,0,0,0,0,-0.0109507,0.0327159,1.4525
0.556,TRAPJ,18.5731,0,0,0,0,0,-0.0109888,0.0327032,1.4525
0.557,TRAPJ,18.6399,0,0,0,0,0,-0.0110268,0.0326903,1.4525
0.558,TRAPJ,18.7067,0,0,0,0,0,-0.011065,0.0326775,1.4525
0.559,TRAPJ,18.7737,0,0,0,0,0,-0.0111032,0.0326645,1.4525
0.56,TRAPJ,18.8408,0,0,0,0,0,-0.0111414,0.0326515,1.4525
0.561,TRAPJ,18.9081,0,0,0,0,0,-0.0111797,0.0326384,1.4525
0.562,TRAPJ,18.9754,0,0,0,0,0,-0.0112181,0.0326252,1.4525
0.563,TRAPJ,19.0429,0,0,0,0,0,-0.0112565,0.032612,1.4525
0.564,TRAPJ,19.1105,0,0,0,0,0,-0.011295,0.0325987,1.4525
0.565,TRAPJ,19.1782,0,0,0,0,0,-0.0113335,0.0325853,1.4525
0.566,TRAPJ,19.246,0,0,0,0,0,-0.0113721,0.0325719,1.4525
0.567,TRAPJ,19.3139,0,0,0,0,0,-0.0114107,0.0325584,1.4525
0.568,TRAPJ,19.382,0,0,0,0,0,-0.0114493,0.0325448,1.4525
0.569,TRAPJ,19.4502,0,0,0,0,0,-0.0114881,0.0325311,1.4525
0.57,TRAPJ,19.5185,0,0,0,0,0,-0.0115268,0.0325174,1.4525
0.571,TRAPJ,19.5869,0,0,0,0,0,-0.0115657,0.0325036,1.4525
0.572,TRAPJ,19.6555,0,0,0,0,0,-0.0116045,0.0324898,1.4525
0.573,TRAPJ,19.7241,0,0,0,0,0,-0.0116435,0.0324758,1.4525
0.574,TRAPJ,19.7929,0,0,0,0,0,-0.0116825,0.0324618,1.4525
0.575,TRAPJ,19.8618,0,0,0,0,0,-0.0117215,0.0324478,1.4525
0.576,TRAPJ,19.9309,0,0,0,0,0,-0.0117606,0.0324336,1.4525
0.577,TRAPJ,20,0,0,0,0,0,-0.0117997,0.0324194,1.4525
0.578,TRAPJ,20.0693,0,0,0,0,0,-0.0118389,0.0324051,1.4525
0.579,TRAPJ,20.1386,0,0,0,0,0,-0.0118781,0.0323907,1.4525
0.58,TRAPJ,20.2082,0,0,0,0,0,-0.0119174,0.0323763,1.4525
0.581,TRAPJ,20.2778,0,0,0,0,0,-0.0119567,0.0323618,1.4525
0.582,TRAPJ,20.3475,0,0,0,0,0,-0.0119961,0.0323472,1.4525
0.583,TRAPJ,20.4174,0,0,0,0,0,-0.0120355,0.0323326,1.4525
0.584,TRAPJ,20.4874,0,0,0,0,0,-0.012075,0.0323179,1.4525
0.585,TRAPJ,20.5575,0,0,0,0,0,-0.0121146,0.0323031,1.4525
0.586,TRAPJ,20.6277,0,0,0,0,0,-0.0121541,0.0322882,1.4525
0.587,TRAPJ,20.698,0,0,0,0,0,-0.0121938,0.0322732,1.4525
0.588,TRAPJ,20.7685,0,0,0,0,0,-0.0122335,0.0322582,1.4525
0.589,TRAPJ,20.8391,0,0,0,0,0,-0.0122732,0.0322431,1.4525
0.59,TRAPJ,20.9098,0,0,0,0,0,-0.012313,0.032228,1.4525
0.591,TRAPJ,20.9806,0,0,0,0,0,-0.0123528,0.0322127,1.4525
0.592,TRAPJ,21.0515,0,0,0,0,0,-0.0123927,0.0321974,1.4525
0.593,TRAPJ,21.1226,0,0,0,0,0,-0.0124326,0.032182,1.4525
0.594,TRAPJ,21.1938,0,0,0,0,0,-0.0124726,0.0321665,1.4525
0.595,TRAPJ,21.2651,0,0,0,0,0,-0.0125126,0.032151,1.4525
0.596,TRAPJ,21.3365,0,0,0,0,0,-0.0125526,0.0321354,1.4525
0.597,TRAPJ,21.408,0,0,0,0,0,-0.0125928,0.0321197,1.4525
0.598,TRAPJ,21.4797,0,0,0,0,0,-0.0126329,0.0321039,1.4525
0.599,TRAPJ,21.5515,0,0,0,0,0,-0.0126731,0.032088,1.4525
0.6,TRAPJ,21.6234,0,0,0,0,0,-0.0127134,0.0320721,1.4525
0.601,TRAPJ,21.6954,0,0,0,0,0,-0.0127537,0.0320561,1.4525
0.602,TRAPJ,21.7675,0,0,0,0,0,-0.012794,0.03204,1.4525
0.603,TRAPJ,21.8398,0,0,0,0,0,-0.0128344,0.0320239,1.4525
0.604,TRAPJ,21.9122,0,0,0,0,0,-0.0128749,0.0320076,1.4525
0.605,TRAPJ,21.9847,0,0,0,0,0,-0.0129154,0.0319913,1.4525
0.606,TRAPJ,22.0573,0,0,0,0,0,-0.0129559,0.0319749,1.4525
0.607,TRAPJ,22.13,0,0,0,0,0,-0.0129965,0.0319584,1.4525
0.608,TRAPJ,22.2029,0,0,0,0,0,-0.0130371,0.0319419,1.4525
0.609,TRAPJ,22.2758,0,0,0,0,0,-0.0130778,0.0319253,1.4525
0.61,TRAPJ,22.3489,0,0,0,0,0,-0.0131185,0.0319085,1.4525
0.611,TRAPJ,22.4221,0,0,0,0,0,-0.0131593,0.0318918,1.4525
0.612,TRAPJ,22.4955,0,0,0,0,0,-0.0132001,0.0318749,1.4525
0.613,TRAPJ,22.5689,0,0,0,0,0,-0.0132409,0.0318579,1.4525
0.614,TRAPJ,22.6425,0,0,0,0,0,-0.0132818,0.0318409,1.4525
0.615,TRAPJ,22.7162,0,0,0,0,0,-0.0133228,0.0318238,1.4525
0.616,TRAPJ,22.79,0,0,0,0,0,-0.0133637,0.0318066,1.4525
0.617,TRAPJ,22.864,0,0,0,0,0,-0.0134048,0.0317893,1.4525
0.618,TRAPJ,22.938,0,0,0,0,0,-0.0134459,0.031772,1.4525
0.619,TRAPJ,23.0122,0,0,0,0,0,-0.013487,0.0317546,1.4525
0.62,TRAPJ,23.0865,0,0,0,0,0,-0.0135281,0.031737,1.4525
0.621,TRAPJ,23.1609,0,0,0,0,0,-0.0135693,0.0317194,1.4525
0.622,TRAPJ,23.2354,0,0,0,0,0,-0.0136106,0.0317018,1.4525
0.623,TRAPJ,23.3101,0,0,0,0,0,-0.0136519,0.031684,1.4525
0.624,TRAPJ,23.3848,0,0,0,0,0,-0.0136932,0.0316662,1.4525
0.625,TRAPJ,23.4597,0,0,0,0,0,-0.0137346,0.0316482,1.4525
0.626,TRAPJ,23.5347,0,0,0,0,0,-0.013776,0.0316302,1.4525
0.627,TRAPJ,23.6099,0,0,0,0,0,-0.0138175,0.0316121,1.4525
0.628,TRAPJ,23.6851,0,0,0,0,0,-0.013859,0.031594,1.4525
0.629,TRAPJ,23.7605,0,0,0,0,0,-0.0139005,0.0315757,1.4525
0.63,TRAPJ,23.836,0,0,0,0,0,-0.0139421,0.0315574,1.4525
0.631,TRAPJ,23.9116,0,0,0,0,0,-0.0139838,0.0315389,1.4525
0.632,TRAPJ,23.9873,0,0,0,0,0,-0.0140254,0.0315204,1.4525
