Time,Curr_X,Curr_Y,Curr_Z,Goal_Z
3.933,0.558995,0.0344997,0.669342,0.7515
3.934,0.558995,0.0344997,0.669346,0.7515
3.935,0.558995,0.0344997,0.669351,0.7515
3.936,0.558995,0.0344997,0.669355,0.7515
3.937,0.558995,0.0344997,0.669359,0.7515
3.938,0.558995,0.0344997,0.669363,0.7515
3.939,0.558995,0.0344997,0.669367,0.7515
3.94,0.558995,0.0344997,0.669371,0.7515
3.941,0.558995,0.0344997,0.669375,0.7515
3.942,0.558995,0.0344997,0.669379,0.7515
3.943,0.558995,0.0344997,0.669383,0.7515
3.944,0.558995,0.0344997,0.669387,0.7515
3.945,0.558995,0.0344997,0.669392,0.7515
3.946,0.558995,0.0344997,0.669396,0.7515
3.947,0.558995,0.0344997,0.6694,0.7515
3.948,0.558995,0.0344997,0.669404,0.7515
3.949,0.558995,0.0344997,0.669408,0.7515
3.95,0.558995,0.0344997,0.669412,0.7515
3.951,0.558995,0.0344997,0.669416,0.7515
3.952,0.558995,0.0344997,0.66942,0.7515
3.953,0.558995,0.0344997,0.669424,0.7515
3.954,0.558995,0.0344997,0.669428,0.7515
3.955,0.558995,0.0344997,0.669433,0.7515
3.956,0.558995,0.0344997,0.669437,0.7515
3.957,0.558995,0.0344997,0.669441,0.7515
3.958,0.558995,0.0344997,0.669445,0.7515
3.959,0.558995,0.0344997,0.669449,0.7515
3.96,0.558995,0.0344997,0.669453,0.7515
3.961,0.558995,0.0344997,0.669457,0.7515
3.962,0.558995,0.0344997,0.669461,0.7515
3.963,0.558995,0.0344997,0.669465,0.7515
3.964,0.558995,0.0344997,0.669469,0.7515
3.965,0.558995,0.0344997,0.669474,0.7515
3.966,0.558995,0.0344997,0.669478,0.7515
3.967,0.558995,0.0344997,0.669482,0.7515
3.968,0.558995,0.0344997,0.669486,0.7515
3.969,0.558995,0.0344997,0.66949,0.7515
3.97,0.558995,0.0344997,0.669494,0.7515
3.971,0.558995,0.0344997,0.669498,0.7515
3.972,0.558995,0.0344997,0.669502,0.7515
3.973,0.558995,0.0344997,0.669506,0.7515
3.974,0.558995,0.0344997,0.66951,0.7515
3.975,0.558995,0.0344997,0.669515,0.7515
3.976,0.558995,0.0344997,0.669519,0.7515
3.977,0.558995,0.0344997,0.669523,0.7515
3.978,0.558995,0.0344997,0.669527,0.7515
3.979,0.558995,0.0344997,0.669531,0.7515
3.98,0.558995,0.0344997,0.669535,0.7515
3.981,0.558995,0.0344997,0.669539,0.7515
3.982,0.558995,0.0344997,0.669543,0.7515
3.983,0.558995,0.0344997,0.669547,0.7515
3.984,0.558995,0.0344997,0.669551,0.7515
3.985,0.558995,0.0344997,0.669556,0.7515
3.986,0.558995,0.0344997,0.66956,0.7515
3.987,0.558995,0.0344997,0.669564,0.7515
3.988,0.558995,0.0344997,0.669568,0.7515
3.989,0.558995,0.0344997,0.669572,0.7515
3.99,0.558995,0.0344997,0.669576,0.7515
3.991,0.558995,0.0344997,0.66958,0.7515
3.992,0.558995,0.0344997,0.669584,0.7515
3.993,0.558995,0.0344997,0.669588,0.7515
3.994,0.558995,0.0344997,0.669592,0.7515
3.995,0.558995,0.0344997,0.669596,0.7515
3.996,0.558995,0.0344997,0.669601,0.7515
3.997,0.558995,0.0344997,0.669605,0.7515
3.998,0.558995,0.0344997,0.669609,0.7515
3.999,0.558995,0.0344997,0.669613,0.7515
