Time,Step,Q_Error,Exec_us,Reached
4.8040,3,271.0771,0.2670,0
4.8050,3,271.0025,0.2660,0
4.8060,3,270.9276,0.2680,0
4.8070,3,270.8522,0.2680,0
4.8080,3,270.7765,0.2680,0
4.8090,3,270.7004,0.2670,0
4.8100,3,270.6239,0.2670,0
4.8110,3,270.5471,0.2680,0
4.8120,3,270.4698,0.2660,0
4.8130,3,270.3922,0.2680,0
4.8140,3,270.3142,0.2670,0
4.8150,3,270.2358,0.2670,0
4.8160,3,270.1570,0.2670,0
4.8170,3,270.0779,0.2680,0
4.8180,3,269.9983,0.2690,0
4.8190,3,269.9184,0.2680,0
4.8200,3,269.8381,0.2680,0
4.8210,3,269.7574,0.2670,0
4.8220,3,269.6763,0.2670,0
4.8230,3,269.5949,0.2680,0
4.8240,3,269.5130,0.2670,0
4.8250,3,269.4308,0.2680,0
4.8260,3,269.3482,0.2650,0
4.8270,3,269.2652,0.2660,0
4.8280,3,269.1818,0.2670,0
4.8290,3,269.0981,0.2680,0
4.8300,3,269.0140,0.2670,0
4.8310,3,268.9295,0.2670,0
4.8320,3,268.8446,0.2670,0
4.8330,3,268.7593,0.2680,0
4.8340,3,268.6736,0.2680,0
4.8350,3,268.5876,0.2660,0
4.8360,3,268.5012,0.2660,0
4.8370,3,268.4143,0.2660,0
4.8380,3,268.3272,0.2680,0
4.8390,3,268.2396,0.2690,0
4.8400,3,268.1516,0.2670,0
4.8410,3,268.0633,0.2670,0
4.8420,3,267.9746,0.2680,0
4.8430,3,267.8855,0.2690,0
4.8440,3,267.7960,0.2680,0
4.8450,3,267.7062,0.2680,0
4.8460,3,267.6159,0.2660,0
4.8470,3,267.5253,0.2700,0
4.8480,3,267.4343,0.2680,0
4.8490,3,267.3429,0.2680,0
4.8500,3,267.2511,0.2670,0
4.8510,3,267.1590,0.2680,0
4.8520,3,267.0665,0.2680,0
4.8530,3,266.9735,0.2680,0
4.8540,3,266.8803,0.2670,0
4.8550,3,266.7866,0.2670,0
4.8560,3,266.6925,0.2680,0
4.8570,3,266.5981,0.2670,0
4.8580,3,266.5033,0.2680,0
4.8590,3,266.4081,0.2680,0
4.8600,3,266.3125,0.2690,0
4.8610,3,266.2165,0.2660,0
4.8620,3,266.1202,0.2680,0
4.8630,3,266.0235,0.2660,0
4.8640,3,265.9264,0.2650,0
4.8650,3,265.8289,0.2670,0
4.8660,3,265.7310,0.2680,0
4.8670,3,265.6328,0.2680,0
4.8680,3,265.5342,0.2670,0
4.8690,3,265.4351,0.2660,0
4.8700,3,265.3358,0.2650,0
4.8710,3,265.2360,0.2680,0
4.8720,3,265.1358,0.2680,0
4.8730,3,265.0353,0.2670,0
4.8740,3,264.9344,0.2660,0
4.8750,3,264.8331,0.2680,0
4.8760,3,264.7315,0.3000,0
4.8770,3,264.6295,0.2690,0
4.8780,3,264.5271,0.2680,0
4.8790,3,264.4245,0.2680,0
4.8800,3,264.3215,0.2680,0
4.8810,3,264.2181,0.2680,0
4.8820,3,264.1145,0.2680,0
4.8830,3,264.0104,0.2720,0
4.8840,3,263.9061,0.2830,0
4.8850,3,263.8015,0.3090,0
4.8860,3,263.6966,0.3080,0
4.8870,3,263.5915,0.2790,0
4.8880,3,263.4860,0.2700,0
4.8890,3,263.3804,0.2700,0
4.8900,3,263.2744,0.2710,0
4.8910,3,263.1682,0.2680,0
4.8920,3,263.0617,0.2690,0
4.8930,3,262.9550,0.2690,0
4.8940,3,262.8480,0.2710,0
4.8950,3,262.7407,0.2670,0
4.8960,3,262.6332,0.2720,0
4.8970,3,262.5254,0.2670,0
4.8980,3,262.4173,0.2710,0
4.8990,3,262.3089,0.2680,0
4.9000,3,262.2003,0.2690,0
4.9010,3,262.0915,0.2670,0
4.9020,3,261.9823,0.2670,0
4.9030,3,261.8729,0.2670,0
4.9040,3,261.7633,0.2690,0
4.9050,3,261.6533,0.2700,0
4.9060,3,261.5431,0.2710,0
4.9070,3,261.4326,0.2670,0
4.9080,3,261.3219,0.2700,0
4.9090,3,261.2109,0.2680,0
4.9100,3,261.0996,0.2690,0
4.9110,3,260.9881,0.2690,0
4.9120,3,260.8763,0.2680,0
4.9130,3,260.7642,0.2910,0
4.9140,3,260.6519,0.2810,0
4.9150,3,260.5393,0.2690,0
4.9160,3,260.4264,0.2710,0
4.9170,3,260.3133,0.2710,0
4.9180,3,260.1999,0.2740,0
4.9190,3,260.0862,0.2710,0
4.9200,3,259.9723,0.2710,0
4.9210,3,259.8580,0.2690,0
4.9220,3,259.7436,0.2720,0
4.9230,3,259.6288,0.2740,0
4.9240,3,259.5138,0.2690,0
4.9250,3,259.3986,0.2710,0
4.9260,3,259.2830,0.2720,0
4.9270,3,259.1672,0.2750,0
4.9280,3,259.0511,0.2710,0
4.9290,3,258.9348,0.2710,0
4.9300,3,258.8182,0.2740,0
4.9310,3,258.7013,0.2710,0
4.9320,3,258.5841,0.2700,0
4.9330,3,258.4667,0.2720,0
4.9340,3,258.3490,0.2710,0
4.9350,3,258.2311,0.2670,0
4.9360,3,258.1129,0.2720,0
4.9370,3,257.9944,0.2720,0
4.9380,3,257.8756,0.2700,0
4.9390,3,257.7566,0.2700,0
4.9400,3,257.6373,0.2700,0
4.9410,3,257.5178,0.2710,0
4.9420,3,257.3979,0.2690,0
4.9430,3,257.2779,0.2720,0
4.9440,3,257.1575,0.2720,0
4.9450,3,257.0369,0.2700,0
4.9460,3,256.9160,0.2690,0
4.9470,3,256.7948,0.2700,0
4.9480,3,256.6734,0.2740,0
4.9490,3,256.5517,0.2720,0
4.9500,3,256.4297,0.2690,0
4.9510,3,256.3075,0.2710,0
4.9520,3,256.1850,0.2710,0
4.9530,3,256.0622,0.2710,0
4.9540,3,255.9391,0.2710,0
4.9550,3,255.8158,0.2710,0
4.9560,3,255.6923,0.2740,0
4.9570,3,255.5684,0.2710,0
4.9580,3,255.4443,0.2700,0
4.9590,3,255.3199,0.2710,0
4.9600,3,255.1953,0.2720,0
4.9610,3,255.0703,0.2680,0
4.9620,3,254.9451,0.2710,0
4.9630,3,254.8197,0.2740,0
4.9640,3,254.6940,0.2740,0
4.9650,3,254.5680,0.2700,0
4.9660,3,254.4417,0.2710,0
4.9670,3,254.3152,0.2720,0
4.9680,3,254.1884,0.2700,0
4.9690,3,254.0613,0.2700,0
4.9700,3,253.9340,0.2710,0
4.9710,3,253.8064,0.2680,0
4.9720,3,253.6785,0.2680,0
4.9730,3,253.5503,0.2670,0
4.9740,3,253.4219,0.2700,0
4.9750,3,253.2932,0.2710,0
4.9760,3,253.1643,0.2700,0
4.9770,3,253.0351,0.2700,0
4.9780,3,252.9056,0.3120,0
4.9790,3,252.7758,0.2840,0
4.9800,3,252.6458,0.2720,0
4.9810,3,252.5155,0.2720,0
4.9820,3,252.3849,0.2710,0
4.9830,3,252.2541,0.2730,0
4.9840,3,252.1230,0.2710,0
4.9850,3,251.9916,0.2710,0
4.9860,3,251.8600,0.2730,0
4.9870,3,251.7281,0.2810,0
4.9880,3,251.5959,0.2720,0
4.9890,3,251.4634,0.2720,0
4.9900,3,251.3307,0.2720,0
4.9910,3,251.1977,0.2760,0
4.9920,3,251.0645,0.2720,0
4.9930,3,250.9309,0.2710,0
4.9940,3,250.7971,0.2710,0
4.9950,3,250.6631,0.2720,0
4.9960,3,250.5287,0.2710,0
4.9970,3,250.3941,0.2720,0
4.9980,3,250.2592,0.2700,0
4.9990,3,250.1241,0.2710,0
5.0000,3,249.9887,0.2730,0
5.0010,3,249.8530,0.3210,0
5.0020,3,249.7171,0.3110,0
5.0030,3,249.5809,0.2960,0
5.0040,3,249.4445,0.2830,0
5.0050,3,249.3079,0.2750,0
5.0060,3,249.1710,0.2730,0
5.0070,3,249.0339,0.2710,0
5.0080,3,248.8965,0.2750,0
5.0090,3,248.7589,0.2740,0
5.0100,3,248.6210,0.2750,0
5.0110,3,248.4829,0.2720,0
5.0120,3,248.3446,0.2710,0
5.0130,3,248.2060,0.2740,0
5.0140,3,248.0672,0.2720,0
5.0150,3,247.9281,0.2710,0
5.0160,3,247.7888,0.2720,0
5.0170,3,247.6492,0.2730,0
5.0180,3,247.5094,0.2720,0
5.0190,3,247.3694,0.2750,0
5.0200,3,247.2291,0.2730,0
5.0210,3,247.0886,0.2750,0
5.0220,3,246.9478,0.2730,0
5.0230,3,246.8068,0.2720,0
5.0240,3,246.6655,0.2760,0
5.0250,3,246.5240,0.3280,0
5.0260,3,246.3823,0.2730,0
5.0270,3,246.2403,0.2730,0
5.0280,3,246.0980,0.2720,0
5.0290,3,245.9556,0.2730,0
5.0300,3,245.8129,0.2750,0
5.0310,3,245.6699,0.2710,0
5.0320,3,245.5267,0.2720,0
5.0330,3,245.3832,0.2730,0
5.0340,3,245.2395,0.2720,0
5.0350,3,245.0956,0.2720,0
5.0360,3,244.9514,0.2710,0
5.0370,3,244.8070,0.2700,0
5.0380,3,244.6623,0.2730,0
5.0390,3,244.5174,0.2750,0
5.0400,3,244.3723,0.2750,0
5.0410,3,244.2269,0.2730,0
5.0420,3,244.0812,0.2730,0
5.0430,3,243.9353,0.2750,0
5.0440,3,243.7892,0.2720,0
5.0450,3,243.6428,0.2720,0
5.0460,3,243.4962,0.2740,0
5.0470,3,243.3493,0.2750,0
5.0480,3,243.2022,0.2730,0
5.0490,3,243.0549,0.2760,0
5.0500,3,242.9073,0.2730,0
5.0510,3,242.7594,0.2770,0
5.0520,3,242.6113,0.2720,0
5.0530,3,242.4630,0.2760,0
5.0540,3,242.3144,0.2750,0
5.0550,3,242.1656,0.2750,0
5.0560,3,242.0166,0.2710,0
5.0570,3,241.8673,0.2730,0
5.0580,3,241.7177,0.2740,0
5.0590,3,241.5679,0.2740,0
5.0600,3,241.4179,0.2750,0
5.0610,3,241.2676,0.2730,0
5.0620,3,241.1170,0.2740,0
5.0630,3,240.9663,0.2720,0
5.0640,3,240.8153,0.2750,0
5.0650,3,240.6640,0.2720,0
5.0660,3,240.5125,0.2700,0
5.0670,3,240.3607,0.2710,0
5.0680,3,240.2087,0.2730,0
5.0690,3,240.0565,0.2700,0
5.0700,3,239.9040,0.2730,0
5.0710,3,239.7513,0.2700,0
5.0720,3,239.5983,0.2720,0
5.0730,3,239.4451,0.2710,0
5.0740,3,239.2916,0.2700,0
5.0750,3,239.1379,0.2730,0
5.0760,3,238.9839,0.2710,0
5.0770,3,238.8297,0.2710,0
5.0780,3,238.6753,0.2730,0
5.0790,3,238.5206,0.2710,0
5.0800,3,238.3656,0.2730,0
5.0810,3,238.2105,0.2710,0
5.0820,3,238.0550,0.2710,0
5.0830,3,237.8994,0.2700,0
5.0840,3,237.7434,0.2730,0
5.0850,3,237.5873,0.2720,0
5.0860,3,237.4309,0.2690,0
5.0870,3,237.2742,0.2720,0
5.0880,3,237.1173,0.2730,0
5.0890,3,236.9602,0.2720,0
5.0900,3,236.8028,0.2730,0
5.0910,3,236.6451,0.2740,0
5.0920,3,236.4872,0.2720,0
5.0930,3,236.3291,0.2710,0
5.0940,3,236.1707,0.2720,0
5.0950,3,236.0121,0.2730,0
5.0960,3,235.8533,0.2710,0
5.0970,3,235.6941,0.2730,0
5.0980,3,235.5348,0.2710,0
5.0990,3,235.3752,0.2690,0
5.1000,3,235.2153,0.2720,0
5.1010,3,235.0552,0.2730,0
5.1020,3,234.8949,0.2710,0
5.1030,3,234.7343,0.2740,0
5.1040,3,234.5735,0.2700,0
5.1050,3,234.4124,0.3170,0
5.1060,3,234.2511,0.2890,0
5.1070,3,234.0895,0.2890,0
5.1080,3,233.9277,0.2830,0
5.1090,3,233.7657,0.2700,0
5.1100,3,233.6033,0.2720,0
5.1110,3,233.4408,0.2680,0
5.1120,3,233.2780,0.2720,0
5.1130,3,233.1149,0.2710,0
5.1140,3,232.9517,0.2720,0
5.1150,3,232.7881,0.2710,0
5.1160,3,232.6243,0.2720,0
5.1170,3,232.4603,0.2690,0
5.1180,3,232.2960,0.2730,0
5.1190,3,232.1315,0.2710,0
5.1200,3,231.9667,0.2700,0
5.1210,3,231.8017,0.2700,0
5.1220,3,231.6365,0.2690,0
5.1230,3,231.4710,0.2710,0
5.1240,3,231.3052,0.2950,0
5.1250,3,231.1392,0.2880,0
5.1260,3,230.9730,0.2760,0
5.1270,3,230.8065,0.2630,0
5.1280,3,230.6397,0.2650,0
5.1290,3,230.4727,0.2650,0
5.1300,3,230.3055,0.2660,0
5.1310,3,230.1380,0.2640,0
5.1320,3,229.9703,0.2640,0
5.1330,3,229.8023,0.3400,0
5.1340,3,229.6341,0.2850,0
5.1350,3,229.4657,0.2630,0
5.1360,3,229.2970,0.2660,0
5.1370,3,229.1280,0.2640,0
5.1380,3,228.9588,0.2640,0
5.1390,3,228.7893,0.2660,0
5.1400,3,228.6196,0.2660,0
5.1410,3,228.4497,0.2660,0
5.1420,3,228.2795,0.2670,0
5.1430,3,228.1091,0.2650,0
5.1440,3,227.9384,0.2640,0
5.1450,3,227.7675,0.2660,0
5.1460,3,227.5963,0.2680,0
5.1470,3,227.4249,0.2650,0
5.1480,3,227.2532,0.2640,0
5.1490,3,227.0813,0.2660,0
5.1500,3,226.9091,0.2660,0
5.1510,3,226.7367,0.2650,0
5.1520,3,226.5640,0.2650,0
5.1530,3,226.3911,0.2640,0
5.1540,3,226.2180,0.2640,0
5.1550,3,226.0446,0.2660,0
5.1560,3,225.8709,0.2640,0
5.1570,3,225.6970,0.2660,0
5.1580,3,225.5229,0.2650,0
5.1590,3,225.3485,0.2650,0
5.1600,3,225.1739,0.2670,0
5.1610,3,224.9990,0.2680,0
5.1620,3,224.8239,0.2650,0
5.1630,3,224.6485,0.2650,0
5.1640,3,224.4729,0.2670,0
5.1650,3,224.2970,0.2680,0
5.1660,3,224.1209,0.2660,0
5.1670,3,223.9445,0.2640,0
5.1680,3,223.7679,0.2650,0
5.1690,3,223.5911,0.2670,0
5.1700,3,223.4140,0.2660,0
5.1710,3,223.2366,0.2670,0
5.1720,3,223.0590,0.2630,0
5.1730,3,222.8812,0.2660,0
5.1740,3,222.7031,0.2680,0
5.1750,3,222.5247,0.2660,0
5.1760,3,222.3461,0.2650,0
5.1770,3,222.1673,0.2660,0
5.1780,3,221.9882,0.2650,0
5.1790,3,221.8089,0.2650,0
5.1800,3,221.6293,0.2650,0
5.1810,3,221.4495,0.2650,0
5.1820,3,221.2694,0.2650,0
5.1830,3,221.0891,0.2650,0
5.1840,3,220.9085,0.2650,0
5.1850,3,220.7277,0.2650,0
5.1860,3,220.5467,0.2650,0
5.1870,3,220.3653,0.2650,0
5.1880,3,220.1838,0.2640,0
5.1890,3,220.0020,0.2640,0
5.1900,3,219.8199,0.2650,0
5.1910,3,219.6376,0.2660,0
5.1920,3,219.4551,0.2660,0
5.1930,3,219.2723,0.2670,0
5.1940,3,219.0893,0.2660,0
5.1950,3,218.9060,0.2660,0
5.1960,3,218.7224,0.2630,0
5.1970,3,218.5387,0.2660,0
5.1980,3,218.3546,0.2670,0
5.1990,3,218.1703,0.2670,0
5.2000,3,217.9858,0.2660,0
5.2010,3,217.8011,0.2680,0
5.2020,3,217.6160,0.2640,0
5.2030,3,217.4308,0.2670,0
5.2040,3,217.2453,0.2660,0
5.2050,3,217.0595,0.2660,0
5.2060,3,216.8735,0.2650,0
5.2070,3,216.6872,0.2670,0
5.2080,3,216.5007,0.2650,0
5.2090,3,216.3140,0.2660,0
5.2100,3,216.1270,0.2660,0
5.2110,3,215.9397,0.2650,0
5.2120,3,215.7522,0.2640,0
5.2130,3,215.5645,0.2660,0
5.2140,3,215.3765,0.2650,0
5.2150,3,215.1883,0.2640,0
5.2160,3,214.9998,0.2620,0
5.2170,3,214.8110,0.2660,0
5.2180,3,214.6221,0.2630,0
5.2190,3,214.4328,0.2650,0
5.2200,3,214.2434,0.2660,0
5.2210,3,214.0536,0.2660,0
5.2220,3,213.8637,0.2630,0
5.2230,3,213.6734,0.2650,0
5.2240,3,213.4830,0.2640,0
5.2250,3,213.2923,0.2640,0
5.2260,3,213.1013,0.2650,0
5.2270,3,212.9101,0.2650,0
5.2280,3,212.7186,0.2680,0
5.2290,3,212.5269,0.2660,0
5.2300,3,212.3350,0.2680,0
5.2310,3,212.1428,0.2650,0
5.2320,3,211.9503,0.2700,0
5.2330,3,211.7577,0.2670,0
5.2340,3,211.5647,0.2670,0
5.2350,3,211.3715,0.2670,0
5.2360,3,211.1781,0.2680,0
5.2370,3,210.9844,0.2660,0
5.2380,3,210.7905,0.2630,0
5.2390,3,210.5963,0.2690,0
5.2400,3,210.4019,0.2630,0
5.2410,3,210.2072,0.2660,0
5.2420,3,210.0123,0.2640,0
5.2430,3,209.8171,0.2650,0
5.2440,3,209.6217,0.2670,0
5.2450,3,209.4260,0.2640,0
5.2460,3,209.2301,0.2660,0
5.2470,3,209.0340,0.2660,0
5.2480,3,208.8375,0.2650,0
5.2490,3,208.6409,0.2670,0
5.2500,3,208.4440,0.2670,0
5.2510,3,208.2468,0.2660,0
5.2520,3,208.0494,0.2660,0
5.2530,3,207.8518,0.2640,0
5.2540,3,207.6539,0.2670,0
5.2550,3,207.4558,0.2650,0
5.2560,3,207.2574,0.2650,0
5.2570,3,207.0588,0.2650,0
5.2580,3,206.8599,0.2650,0
5.2590,3,206.6607,0.2650,0
5.2600,3,206.4614,0.2670,0
5.2610,3,206.2617,0.2640,0
5.2620,3,206.0619,0.2630,0
5.2630,3,205.8618,0.2660,0
5.2640,3,205.6614,0.2660,0
5.2650,3,205.4608,0.2670,0
5.2660,3,205.2599,0.2630,0
5.2670,3,205.0588,0.2640,0
5.2680,3,204.8574,0.2640,0
5.2690,3,204.6558,0.2680,0
5.2700,3,204.4540,0.2650,0
5.2710,3,204.2519,0.2680,0
5.2720,3,204.0495,0.2660,0
5.2730,3,203.8470,0.2640,0
5.2740,3,203.6441,0.2650,0
5.2750,3,203.4410,0.2660,0
5.2760,3,203.2377,0.2640,0
5.2770,3,203.0341,0.2680,0
5.2780,3,202.8303,0.2650,0
5.2790,3,202.6262,0.2620,0
5.2800,3,202.4219,0.2650,0
5.2810,3,202.2173,0.2670,0
5.2820,3,202.0125,0.2640,0
5.2830,3,201.8074,0.2640,0
5.2840,3,201.6021,0.2650,0
5.2850,3,201.3966,0.2640,0
5.2860,3,201.1908,0.2630,0
5.2870,3,200.9847,0.2630,0
5.2880,3,200.7784,0.2650,0
5.2890,3,200.5719,0.2620,0
5.2900,3,200.3651,0.2620,0
5.2910,3,200.1580,0.2620,0
5.2920,3,199.9507,0.2630,0
5.2930,3,199.7432,0.2640,0
5.2940,3,199.5354,0.2660,0
5.2950,3,199.3274,0.2670,0
5.2960,3,199.1191,0.2650,0
5.2970,3,198.9106,0.2630,0
5.2980,3,198.7018,0.2640,0
5.2990,3,198.4928,0.2630,0
5.3000,3,198.2835,0.2650,0
5.3010,3,198.0740,0.2630,0
5.3020,3,197.8643,0.2640,0
5.3030,3,197.6543,0.2640,0
5.3040,3,197.4440,0.2630,0
5.3050,3,197.2335,0.2640,0
5.3060,3,197.0228,0.2640,0
5.3070,3,196.8118,0.2690,0
5.3080,3,196.6005,0.2640,0
5.3090,3,196.3891,0.2640,0
5.3100,3,196.1773,0.2630,0
5.3110,3,195.9653,0.2630,0
5.3120,3,195.7531,0.2650,0
5.3130,3,195.5406,0.2630,0
5.3140,3,195.3279,0.2630,0
5.3150,3,195.1150,0.2630,0
5.3160,3,194.9018,0.2650,0
5.3170,3,194.6883,0.2640,0
5.3180,3,194.4746,0.2630,0
5.3190,3,194.2606,0.2630,0
5.3200,3,194.0465,0.2610,0
5.3210,3,193.8320,0.2650,0
5.3220,3,193.6173,0.2630,0
5.3230,3,193.4024,0.2650,0
5.3240,3,193.1872,0.2630,0
5.3250,3,192.9718,0.2620,0
5.3260,3,192.7561,0.2620,0
5.3270,3,192.5402,0.2650,0
5.3280,3,192.3240,0.3660,0
5.3290,3,192.1076,0.2670,0
5.3300,3,191.8909,0.2660,0
5.3310,3,191.6740,0.2660,0
5.3320,3,191.4569,0.2610,0
5.3330,3,191.2395,0.2640,0
5.3340,3,191.0219,0.2640,0
5.3350,3,190.8040,0.2630,0
5.3360,3,190.5858,0.2660,0
5.3370,3,190.3675,0.2650,0
5.3380,3,190.1488,0.2660,0
5.3390,3,189.9300,0.2630,0
5.3400,3,189.7108,0.2660,0
5.3410,3,189.4915,0.2660,0
5.3420,3,189.2719,0.2660,0
5.3430,3,189.0520,0.2630,0
5.3440,3,188.8319,0.2660,0
5.3450,3,188.6116,0.2630,0
5.3460,3,188.3910,0.2640,0
5.3470,3,188.1702,0.2620,0
5.3480,3,187.9491,0.2610,0
5.3490,3,187.7278,0.2620,0
5.3500,3,187.5062,0.2640,0
5.3510,3,187.2844,0.2620,0
5.3520,3,187.0623,0.2660,0
5.3530,3,186.8400,0.2640,0
5.3540,3,186.6174,0.2630,0
5.3550,3,186.3947,0.2650,0
5.3560,3,186.1716,0.2620,0
5.3570,3,185.9483,0.2620,0
5.3580,3,185.7248,0.2610,0
5.3590,3,185.5010,0.2610,0
5.3600,3,185.2770,0.2640,0
5.3610,3,185.0527,0.2610,0
5.3620,3,184.8282,0.2610,0
5.3630,3,184.6035,0.2620,0
5.3640,3,184.3785,0.2610,0
5.3650,3,184.1532,0.2650,0
5.3660,3,183.9277,0.2640,0
5.3670,3,183.7020,0.2630,0
5.3680,3,183.4760,0.2650,0
5.3690,3,183.2498,0.2630,0
5.3700,3,183.0233,0.2640,0
5.3710,3,182.7966,0.2630,0
5.3720,3,182.5697,0.2620,0
5.3730,3,182.3425,0.2630,0
5.3740,3,182.1150,0.2650,0
5.3750,3,181.8873,0.2640,0
5.3760,3,181.6594,0.2630,0
5.3770,3,181.4312,0.2630,0
5.3780,3,181.2028,0.2610,0
5.3790,3,180.9742,0.2630,0
5.3800,3,180.7453,0.2620,0
5.3810,3,180.5161,0.2640,0
5.3820,3,180.2867,0.2610,0
5.3830,3,180.0571,0.2630,0
5.3840,3,179.8272,0.2630,0
5.3850,3,179.5971,0.2620,0
5.3860,3,179.3667,0.2600,0
5.3870,3,179.1361,0.2720,0
5.3880,3,178.9052,0.2700,0
5.3890,3,178.6741,0.2730,0
5.3900,3,178.4428,0.2710,0
5.3910,3,178.2112,0.2610,0
5.3920,3,177.9794,0.2660,0
5.3930,3,177.7473,0.2610,0
5.3940,3,177.5150,0.2630,0
5.3950,3,177.2825,0.2610,0
5.3960,3,177.0497,0.2610,0
5.3970,3,176.8166,0.2630,0
5.3980,3,176.5833,0.2620,0
5.3990,3,176.3498,0.2610,0
5.4000,3,176.1161,0.2620,0
5.4010,3,175.8820,0.2630,0
5.4020,3,175.6478,0.2610,0
5.4030,3,175.4133,0.2620,0
5.4040,3,175.1786,0.2640,0
5.4050,3,174.9436,0.2620,0
5.4060,3,174.7084,0.2650,0
5.4070,3,174.4729,0.2620,0
5.4080,3,174.2372,0.2650,0
5.4090,3,174.0013,0.2660,0
5.4100,3,173.7651,0.2650,0
5.4110,3,173.5286,0.2650,0
5.4120,3,173.2920,0.2610,0
5.4130,3,173.0551,0.2630,0
5.4140,3,172.8179,0.2630,0
5.4150,3,172.5805,0.2630,0
5.4160,3,172.3429,0.2640,0
5.4170,3,172.1050,0.2620,0
5.4180,3,171.8669,0.2620,0
5.4190,3,171.6285,0.2630,0
5.4200,3,171.3899,0.2610,0
5.4210,3,171.1511,0.2610,0
5.4220,3,170.9120,0.2630,0
5.4230,3,170.6727,0.2610,0
5.4240,3,170.4332,0.2740,0
5.4250,3,170.1934,0.2740,0
5.4260,3,169.9533,0.2720,0
5.4270,3,169.7130,0.2580,0
5.4280,3,169.4725,0.2630,0
5.4290,3,169.2318,0.2630,0
5.4300,3,168.9908,0.2610,0
5.4310,3,168.7495,0.2870,0
5.4320,3,168.5080,0.2860,0
5.4330,3,168.2663,0.2820,0
5.4340,3,168.0244,0.2700,0
5.4350,3,167.7822,0.2640,0
5.4360,3,167.5397,0.2630,0
5.4370,3,167.2971,0.2650,0
5.4380,3,167.0541,0.2630,0
5.4390,3,166.8110,0.2650,0
5.4400,3,166.5676,0.2640,0
5.4410,3,166.3240,0.2620,0
5.4420,3,166.0801,0.2620,0
5.4430,3,165.8360,0.2650,0
5.4440,3,165.5916,0.2640,0
5.4450,3,165.3471,0.2620,0
5.4460,3,165.1022,0.2640,0
5.4470,3,164.8572,0.2640,0
5.4480,3,164.6119,0.2630,0
5.4490,3,164.3664,0.2650,0
5.4500,3,164.1206,0.2630,0
5.4510,3,163.8746,0.2940,0
5.4520,3,163.6284,0.2820,0
5.4530,3,163.3820,0.3360,0
5.4540,3,163.1354,0.2820,0
5.4550,3,162.8887,0.2760,0
5.4560,3,162.6417,0.2660,0
5.4570,3,162.3945,0.2660,0
5.4580,3,162.1472,0.2900,0
5.4590,3,161.8996,0.2730,0
5.4600,3,161.6519,0.2650,0
5.4610,3,161.4040,0.2640,0
5.4620,3,161.1559,0.2650,0
5.4630,3,160.9075,0.2630,0
5.4640,3,160.6590,0.2630,0
5.4650,3,160.4103,0.2650,0
5.4660,3,160.1615,0.2630,0
5.4670,3,159.9124,0.2610,0
5.4680,3,159.6631,0.2650,0
5.4690,3,159.4136,0.2650,0
5.4700,3,159.1640,0.2640,0
5.4710,3,158.9141,0.2650,0
5.4720,3,158.6641,0.2650,0
5.4730,3,158.4138,0.2630,0
5.4740,3,158.1634,0.2660,0
5.4750,3,157.9128,0.2640,0
5.4760,3,157.6620,0.2640,0
5.4770,3,157.4110,0.2650,0
5.4780,3,157.1598,0.2660,0
5.4790,3,156.9085,0.2740,0
5.4800,3,156.6569,0.2740,0
5.4810,3,156.4051,0.2760,0
5.4820,3,156.1532,0.2660,0
5.4830,3,155.9010,0.2660,0
5.4840,3,155.6487,0.2650,0
5.4850,3,155.3962,0.2630,0
5.4860,3,155.1435,0.2640,0
5.4870,3,154.8906,0.2640,0
5.4880,3,154.6375,0.2650,0
5.4890,3,154.3842,0.2640,0
5.4900,3,154.1308,0.2620,0
5.4910,3,153.8771,0.2650,0
5.4920,3,153.6233,0.2620,0
5.4930,3,153.3693,0.2630,0
5.4940,3,153.1151,0.2650,0
5.4950,3,152.8607,0.2640,0
5.4960,3,152.6061,0.2630,0
5.4970,3,152.3513,0.2640,0
5.4980,3,152.0963,0.2610,0
5.4990,3,151.8412,0.2630,0
5.5000,3,151.5858,0.2630,0
5.5010,3,151.3303,0.2640,0
5.5020,3,151.0746,0.2610,0
5.5030,3,150.8187,0.2630,0
5.5040,3,150.5626,0.2660,0
5.5050,3,150.3063,0.2630,0
5.5060,3,150.0499,0.2640,0
5.5070,3,149.7932,0.2640,0
5.5080,3,149.5364,0.2630,0
5.5090,3,149.2794,0.2640,0
5.5100,3,149.0222,0.2620,0
5.5110,3,148.7648,0.2640,0
5.5120,3,148.5072,0.2650,0
5.5130,3,148.2494,0.2650,0
5.5140,3,147.9915,0.2650,0
5.5150,3,147.7334,0.2640,0
5.5160,3,147.4751,0.2650,0
5.5170,3,147.2166,0.2640,0
5.5180,3,146.9579,0.2640,0
5.5190,3,146.6990,0.2650,0
5.5200,3,146.4400,0.2650,0
5.5210,3,146.1808,0.2640,0
5.5220,3,145.9213,0.2640,0
5.5230,3,145.6617,0.2640,0
5.5240,3,145.4020,0.2660,0
5.5250,3,145.1420,0.2620,0
5.5260,3,144.8819,0.2640,0
5.5270,3,144.6215,0.2650,0
5.5280,3,144.3610,0.2630,0
5.5290,3,144.1004,0.2650,0
5.5300,3,143.8395,0.2610,0
5.5310,3,143.5784,0.2660,0
5.5320,3,143.3172,0.2620,0
5.5330,3,143.0558,0.2640,0
5.5340,3,142.7942,0.2630,0
5.5350,3,142.5324,0.2640,0
5.5360,3,142.2705,0.2630,0
5.5370,3,142.0084,0.2620,0
5.5380,3,141.7461,0.2640,0
