Time,X,Y,Z,Vel_X,Vel_Y,Vel_Z,Err_Norm
1.988000,0.090602,-0.906015,0.362406,0.040810,-0.408096,0.163239,0.101660
1.989000,0.090642,-0.906423,0.362569,0.040702,-0.407024,0.162810,0.101219
1.990000,0.090683,-0.906830,0.362732,0.040595,-0.405947,0.162379,0.100778
1.991000,0.090724,-0.907236,0.362894,0.040486,-0.404864,0.161946,0.100339
1.992000,0.090764,-0.907641,0.363056,0.040378,-0.403777,0.161511,0.099901
1.993000,0.090804,-0.908045,0.363218,0.040268,-0.402685,0.161074,0.099465
1.994000,0.090845,-0.908448,0.363379,0.040159,-0.401588,0.160635,0.099029
1.995000,0.090885,-0.908849,0.363540,0.040049,-0.400486,0.160194,0.098595
1.996000,0.090925,-0.909250,0.363700,0.039938,-0.399380,0.159752,0.098162
1.997000,0.090965,-0.909649,0.363860,0.039827,-0.398269,0.159308,0.097730
1.998000,0.091005,-0.910047,0.364019,0.039715,-0.397154,0.158862,0.097299
1.999000,0.091044,-0.910444,0.364178,0.039604,-0.396035,0.158414,0.096869
