Time,Step,TCP_Z,P_Err,V_Norm,J1_P,J1_V,J1_A,J2_P,J2_V,J2_A,J3_P,J3_V,J3_A,J4_P,J4_V,J4_A,J5_P,J5_V,J5_A,J6_P,J6_V,J6_A,Kp
3.104,UP,0.668003,0.0834972,0.82092,-2.88367e-05,-9.04393e-06,5.40231e-07,0.0217649,0.0150111,0.00518271,88.2865,-0.587862,-0.00535332,1.75856e-06,5.10161e-07,-5.03533e-08,91.6916,0.572803,0.000176413,-2.8783e-05,-9.01084e-06,5.48852e-07,500
3.105,UP,0.668008,0.0834916,0.820924,-2.88458e-05,-9.04339e-06,5.40289e-07,0.0217799,0.0150163,0.00518272,88.2859,-0.587867,-0.00535339,1.75907e-06,5.1011e-07,-5.03466e-08,91.6921,0.572803,0.000176474,-2.8792e-05,-9.01029e-06,5.48908e-07,500
3.106,UP,0.668014,0.083486,0.820928,-2.88548e-05,-9.04285e-06,5.40346e-07,0.0217949,0.0150215,0.00518272,88.2853,-0.587872,-0.00535346,1.75958e-06,5.1006e-07,-5.03399e-08,91.6927,0.572803,0.000176535,-2.8801e-05,-9.00974e-06,5.48964e-07,500
3.107,UP,0.66802,0.0834804,0.820932,-2.88638e-05,-9.04231e-06,5.40404e-07,0.0218099,0.0150266,0.00518273,88.2847,-0.587878,-0.00535353,1.76009e-06,5.1001e-07,-5.03331e-08,91.6933,0.572803,0.000176596,-2.881e-05,-9.00919e-06,5.4902e-07,500
3.108,UP,0.668025,0.0834748,0.820936,-2.88729e-05,-9.04176e-06,5.40461e-07,0.0218249,0.0150318,0.00518274,88.2841,-0.587883,-0.0053536,1.7606e-06,5.09959e-07,-5.03264e-08,91.6939,0.572803,0.000176657,-2.88191e-05,-9.00864e-06,5.49076e-07,500
3.109,UP,0.668031,0.0834692,0.82094,-2.88819e-05,-9.04122e-06,5.40519e-07,0.02184,0.015037,0.00518274,88.2836,-0.587889,-0.00535366,1.76111e-06,5.09909e-07,-5.03197e-08,91.6944,0.572804,0.000176718,-2.88281e-05,-9.00809e-06,5.49133e-07,500
3.11,UP,0.668036,0.0834637,0.820944,-2.8891e-05,-9.04068e-06,5.40576e-07,0.021855,0.0150422,0.00518275,88.283,-0.587894,-0.00535373,1.76162e-06,5.09859e-07,-5.03129e-08,91.695,0.572804,0.000176779,-2.88371e-05,-9.00755e-06,5.49189e-07,500
3.111,UP,0.668042,0.0834581,0.820948,-2.89e-05,-9.04014e-06,5.40633e-07,0.0218701,0.0150474,0.00518275,88.2824,-0.587899,-0.0053538,1.76213e-06,5.09809e-07,-5.03062e-08,91.6956,0.572804,0.00017684,-2.88461e-05,-9.007e-06,5.49245e-07,500
3.112,UP,0.668048,0.0834525,0.820952,-2.8909e-05,-9.0396e-06,5.40691e-07,0.0218851,0.0150526,0.00518276,88.2818,-0.587905,-0.00535387,1.76264e-06,5.09758e-07,-5.02995e-08,91.6962,0.572804,0.000176901,-2.88551e-05,-9.00645e-06,5.49301e-07,500
3.113,UP,0.668053,0.0834469,0.820957,-2.89181e-05,-9.03906e-06,5.40748e-07,0.0219002,0.0150577,0.00518277,88.2812,-0.58791,-0.00535393,1.76315e-06,5.09708e-07,-5.02927e-08,91.6967,0.572804,0.000176962,-2.88641e-05,-9.0059e-06,5.49357e-07,500
3.114,UP,0.668059,0.0834413,0.820961,-2.89271e-05,-9.03852e-06,5.40806e-07,0.0219152,0.0150629,0.00518277,88.2806,-0.587915,-0.005354,1.76366e-06,5.09658e-07,-5.0286e-08,91.6973,0.572804,0.000177023,-2.88731e-05,-9.00535e-06,5.49414e-07,500
3.115,UP,0.668064,0.0834357,0.820965,-2.89362e-05,-9.03798e-06,5.40864e-07,0.0219303,0.0150681,0.00518278,88.28,-0.587921,-0.00535407,1.76417e-06,5.09607e-07,-5.02793e-08,91.6979,0.572805,0.000177085,-2.88821e-05,-9.0048e-06,5.4947e-07,500
3.116,UP,0.66807,0.0834301,0.820969,-2.89452e-05,-9.03744e-06,5.40921e-07,0.0219454,0.0150733,0.00518278,88.2794,-0.587926,-0.00535414,1.76468e-06,5.09557e-07,-5.02726e-08,91.6984,0.572805,0.000177146,-2.88911e-05,-9.00425e-06,5.49526e-07,500
3.117,UP,0.668075,0.0834246,0.820973,-2.89542e-05,-9.0369e-06,5.40979e-07,0.0219605,0.0150785,0.00518279,88.2789,-0.587931,-0.00535421,1.76519e-06,5.09507e-07,-5.02658e-08,91.699,0.572805,0.000177207,-2.89001e-05,-9.0037e-06,5.49582e-07,500
3.118,UP,0.668081,0.083419,0.820977,-2.89633e-05,-9.03636e-06,5.41036e-07,0.0219756,0.0150837,0.0051828,88.2783,-0.587937,-0.00535427,1.7657e-06,5.09457e-07,-5.02591e-08,91.6996,0.572805,0.000177268,-2.89091e-05,-9.00315e-06,5.49639e-07,500
3.119,UP,0.668087,0.0834134,0.820981,-2.89723e-05,-9.03582e-06,5.41094e-07,0.0219906,0.0150888,0.0051828,88.2777,-0.587942,-0.00535434,1.7662e-06,5.09406e-07,-5.02524e-08,91.7002,0.572805,0.000177329,-2.89181e-05,-9.0026e-06,5.49695e-07,500
3.12,UP,0.668092,0.0834078,0.820985,-2.89813e-05,-9.03527e-06,5.41151e-07,0.0220057,0.015094,0.00518281,88.2771,-0.587947,-0.00535441,1.76671e-06,5.09356e-07,-5.02457e-08,91.7007,0.572806,0.00017739,-2.89271e-05,-9.00205e-06,5.49751e-07,500
3.121,UP,0.668098,0.0834022,0.820989,-2.89904e-05,-9.03473e-06,5.41209e-07,0.0220208,0.0150992,0.00518281,88.2765,-0.587953,-0.00535448,1.76722e-06,5.09306e-07,-5.02389e-08,91.7013,0.572806,0.000177451,-2.89361e-05,-9.0015e-06,5.49807e-07,500
3.122,UP,0.668103,0.0833966,0.820993,-2.89994e-05,-9.03419e-06,5.41266e-07,0.0220359,0.0151044,0.00518282,88.2759,-0.587958,-0.00535454,1.76773e-06,5.09256e-07,-5.02322e-08,91.7019,0.572806,0.000177512,-2.89451e-05,-9.00095e-06,5.49864e-07,500
3.123,UP,0.668109,0.083391,0.820997,-2.90084e-05,-9.03365e-06,5.41324e-07,0.022051,0.0151096,0.00518283,88.2753,-0.587964,-0.00535461,1.76824e-06,5.09205e-07,-5.02255e-08,91.7025,0.572806,0.000177573,-2.89541e-05,-9.0004e-06,5.4992e-07,500
3.124,UP,0.668115,0.0833854,0.821001,-2.90175e-05,-9.03311e-06,5.41382e-07,0.0220662,0.0151148,0.00518283,88.2747,-0.587969,-0.00535468,1.76875e-06,5.09155e-07,-5.02188e-08,91.703,0.572806,0.000177634,-2.89631e-05,-8.99985e-06,5.49976e-07,500
3.125,UP,0.66812,0.0833799,0.821005,-2.90265e-05,-9.03257e-06,5.41439e-07,0.0220813,0.0151199,0.00518284,88.2741,-0.587974,-0.00535475,1.76926e-06,5.09105e-07,-5.02121e-08,91.7036,0.572806,0.000177695,-2.89721e-05,-8.9993e-06,5.50032e-07,500
3.126,UP,0.668126,0.0833743,0.821009,-2.90355e-05,-9.03203e-06,5.41497e-07,0.0220964,0.0151251,0.00518284,88.2736,-0.58798,-0.00535482,1.76977e-06,5.09055e-07,-5.02053e-08,91.7042,0.572807,0.000177756,-2.89811e-05,-8.99875e-06,5.50089e-07,500
3.127,UP,0.668131,0.0833687,0.821013,-2.90446e-05,-9.03149e-06,5.41554e-07,0.0221115,0.0151303,0.00518285,88.273,-0.587985,-0.00535488,1.77028e-06,5.09005e-07,-5.01986e-08,91.7047,0.572807,0.000177817,-2.89901e-05,-8.9982e-06,5.50145e-07,500
3.128,UP,0.668137,0.0833631,0.821017,-2.90536e-05,-9.03094e-06,5.41612e-07,0.0221267,0.0151355,0.00518286,88.2724,-0.58799,-0.00535495,1.77079e-06,5.08954e-07,-5.01919e-08,91.7053,0.572807,0.000177878,-2.89991e-05,-8.99765e-06,5.50201e-07,500
3.129,UP,0.668142,0.0833575,0.821021,-2.90626e-05,-9.0304e-06,5.4167e-07,0.0221418,0.0151407,0.00518286,88.2718,-0.587996,-0.00535502,1.7713e-06,5.08904e-07,-5.01852e-08,91.7059,0.572807,0.000177939,-2.90081e-05,-8.9971e-06,5.50258e-07,500
3.13,UP,0.668148,0.0833519,0.821025,-2.90717e-05,-9.02986e-06,5.41727e-07,0.022157,0.0151459,0.00518287,88.2712,-0.588001,-0.00535509,1.7718e-06,5.08854e-07,-5.01785e-08,91.7065,0.572807,0.000178,-2.90171e-05,-8.99655e-06,5.50314e-07,500
3.131,UP,0.668154,0.0833463,0.821029,-2.90807e-05,-9.02932e-06,5.41785e-07,0.0221721,0.015151,0.00518287,88.2706,-0.588006,-0.00535515,1.77231e-06,5.08804e-07,-5.01718e-08,91.707,0.572807,0.000178061,-2.90261e-05,-8.996e-06,5.50371e-07,500
3.132,UP,0.668159,0.0833408,0.821034,-2.90897e-05,-9.02878e-06,5.41843e-07,0.0221873,0.0151562,0.00518288,88.27,-0.588012,-0.00535522,1.77282e-06,5.08754e-07,-5.0165e-08,91.7076,0.572808,0.000178123,-2.90351e-05,-8.99545e-06,5.50427e-07,500
3.133,UP,0.668165,0.0833352,0.821038,-2.90987e-05,-9.02823e-06,5.419e-07,0.0222024,0.0151614,0.00518289,88.2694,-0.588017,-0.00535529,1.77333e-06,5.08704e-07,-5.01583e-08,91.7082,0.572808,0.000178184,-2.90441e-05,-8.9949e-06,5.50483e-07,500
3.134,UP,0.66817,0.0833296,0.821042,-2.91078e-05,-9.02769e-06,5.41958e-07,0.0222176,0.0151666,0.00518289,88.2689,-0.588022,-0.00535536,1.77384e-06,5.08653e-07,-5.01516e-08,91.7088,0.572808,0.000178245,-2.90531e-05,-8.99435e-06,5.5054e-07,500
3.135,UP,0.668176,0.083324,0.821046,-2.91168e-05,-9.02715e-06,5.42016e-07,0.0222328,0.0151718,0.0051829,88.2683,-0.588028,-0.00535543,1.77435e-06,5.08603e-07,-5.01449e-08,91.7093,0.572808,0.000178306,-2.90621e-05,-8.9938e-06,5.50596e-07,500
3.136,UP,0.668182,0.0833184,0.82105,-2.91258e-05,-9.02661e-06,5.42074e-07,0.0222479,0.015177,0.0051829,88.2677,-0.588033,-0.00535549,1.77486e-06,5.08553e-07,-5.01382e-08,91.7099,0.572808,0.000178367,-2.90711e-05,-8.99325e-06,5.50652e-07,500
3.137,UP,0.668187,0.0833128,0.821054,-2.91349e-05,-9.02607e-06,5.42131e-07,0.0222631,0.0151821,0.00518291,88.2671,-0.588038,-0.00535556,1.77537e-06,5.08503e-07,-5.01315e-08,91.7105,0.572809,0.000178428,-2.90801e-05,-8.9927e-06,5.50709e-07,500
3.138,UP,0.668193,0.0833072,0.821058,-2.91439e-05,-9.02552e-06,5.42189e-07,0.0222783,0.0151873,0.00518292,88.2665,-0.588044,-0.00535563,1.77587e-06,5.08453e-07,-5.01248e-08,91.711,0.572809,0.000178489,-2.90891e-05,-8.99215e-06,5.50765e-07,500
3.139,UP,0.668198,0.0833017,0.821062,-2.91529e-05,-9.02498e-06,5.42247e-07,0.0222935,0.0151925,0.00518292,88.2659,-0.588049,-0.0053557,1.77638e-06,5.08403e-07,-5.01181e-08,91.7116,0.572809,0.00017855,-2.9098e-05,-8.99159e-06,5.50822e-07,500
3.14,UP,0.668204,0.0832961,0.821066,-2.91619e-05,-9.02444e-06,5.42304e-07,0.0223087,0.0151977,0.00518293,88.2653,-0.588055,-0.00535577,1.77689e-06,5.08353e-07,-5.01114e-08,91.7122,0.572809,0.000178611,-2.9107e-05,-8.99104e-06,5.50878e-07,500
3.141,UP,0.66821,0.0832905,0.82107,-2.9171e-05,-9.0239e-06,5.42362e-07,0.0223239,0.0152029,0.00518293,88.2647,-0.58806,-0.00535583,1.7774e-06,5.08302e-07,-5.01047e-08,91.7128,0.572809,0.000178672,-2.9116e-05,-8.99049e-06,5.50935e-07,500
3.142,UP,0.668215,0.0832849,0.821074,-2.918e-05,-9.02335e-06,5.4242e-07,0.0223391,0.015208,0.00518294,88.2642,-0.588065,-0.0053559,1.77791e-06,5.08252e-07,-5.0098e-08,91.7133,0.572809,0.000178733,-2.9125e-05,-8.98994e-06,5.50991e-07,500
3.143,UP,0.668221,0.0832793,0.821078,-2.9189e-05,-9.02281e-06,5.42478e-07,0.0223543,0.0152132,0.00518295,88.2636,-0.588071,-0.00535597,1.77842e-06,5.08202e-07,-5.00913e-08,91.7139,0.57281,0.000178795,-2.9134e-05,-8.98939e-06,5.51047e-07,500
3.144,UP,0.668226,0.0832737,0.821082,-2.9198e-05,-9.02227e-06,5.42536e-07,0.0223695,0.0152184,0.00518295,88.263,-0.588076,-0.00535604,1.77892e-06,5.08152e-07,-5.00845e-08,91.7145,0.57281,0.000178856,-2.9143e-05,-8.98884e-06,5.51104e-07,500
3.145,UP,0.668232,0.0832681,0.821086,-2.9207e-05,-9.02173e-06,5.42593e-07,0.0223848,0.0152236,0.00518296,88.2624,-0.588081,-0.0053561,1.77943e-06,5.08102e-07,-5.00778e-08,91.7151,0.57281,0.000178917,-2.9152e-05,-8.98829e-06,5.5116e-07,500
3.146,UP,0.668237,0.0832625,0.82109,-2.92161e-05,-9.02118e-06,5.42651e-07,0.0224,0.0152288,0.00518296,88.2618,-0.588087,-0.00535617,1.77994e-06,5.08052e-07,-5.00711e-08,91.7156,0.57281,0.000178978,-2.9161e-05,-8.98774e-06,5.51217e-07,500
3.147,UP,0.668243,0.083257,0.821094,-2.92251e-05,-9.02064e-06,5.42709e-07,0.0224152,0.015234,0.00518297,88.2612,-0.588092,-0.00535624,1.78045e-06,5.08002e-07,-5.00644e-08,91.7162,0.57281,0.000179039,-2.917e-05,-8.98719e-06,5.51273e-07,500
3.148,UP,0.668249,0.0832514,0.821098,-2.92341e-05,-9.0201e-06,5.42767e-07,0.0224305,0.0152391,0.00518298,88.2606,-0.588097,-0.00535631,1.78096e-06,5.07952e-07,-5.00577e-08,91.7168,0.572811,0.0001791,-2.91789e-05,-8.98663e-06,5.5133e-07,500
3.149,UP,0.668254,0.0832458,0.821103,-2.92431e-05,-9.01956e-06,5.42824e-07,0.0224457,0.0152443,0.00518298,88.26,-0.588103,-0.00535638,1.78146e-06,5.07902e-07,-5.0051e-08,91.7173,0.572811,0.000179161,-2.91879e-05,-8.98608e-06,5.51386e-07,500
3.15,UP,0.66826,0.0832402,0.821107,-2.92521e-05,-9.01901e-06,5.42882e-07,0.022461,0.0152495,0.00518299,88.2594,-0.588108,-0.00535644,1.78197e-06,5.07852e-07,-5.00443e-08,91.7179,0.572811,0.000179222,-2.91969e-05,-8.98553e-06,5.51443e-07,500
3.151,UP,0.668265,0.0832346,0.821111,-2.92612e-05,-9.01847e-06,5.4294e-07,0.0224762,0.0152547,0.005183,88.2589,-0.588113,-0.00535651,1.78248e-06,5.07802e-07,-5.00376e-08,91.7185,0.572811,0.000179283,-2.92059e-05,-8.98498e-06,5.515e-07,500
3.152,UP,0.668271,0.083229,0.821115,-2.92702e-05,-9.01793e-06,5.42998e-07,0.0224915,0.0152599,0.005183,88.2583,-0.588119,-0.00535658,1.78299e-06,5.07752e-07,-5.00309e-08,91.7191,0.572811,0.000179344,-2.92149e-05,-8.98443e-06,5.51556e-07,500
3.153,UP,0.668277,0.0832234,0.821119,-2.92792e-05,-9.01738e-06,5.43056e-07,0.0225067,0.0152651,0.00518301,88.2577,-0.588124,-0.00535665,1.78349e-06,5.07702e-07,-5.00243e-08,91.7196,0.572811,0.000179406,-2.92239e-05,-8.98388e-06,5.51613e-07,500
3.154,UP,0.668282,0.0832179,0.821123,-2.92882e-05,-9.01684e-06,5.43114e-07,0.022522,0.0152702,0.00518301,88.2571,-0.58813,-0.00535672,1.784e-06,5.07652e-07,-5.00176e-08,91.7202,0.572812,0.000179467,-2.92329e-05,-8.98333e-06,5.51669e-07,500
3.155,UP,0.668288,0.0832123,0.821127,-2.92972e-05,-9.0163e-06,5.43171e-07,0.0225373,0.0152754,0.00518302,88.2565,-0.588135,-0.00535678,1.78451e-06,5.07602e-07,-5.00109e-08,91.7208,0.572812,0.000179528,-2.92418e-05,-8.98277e-06,5.51726e-07,500
3.156,UP,0.668293,0.0832067,0.821131,-2.93062e-05,-9.01576e-06,5.4323e-07,0.0225526,0.0152806,0.00518303,88.2559,-0.58814,-0.00535685,1.78502e-06,5.07552e-07,-5.00042e-08,91.7214,0.572812,0.000179589,-2.92508e-05,-8.98222e-06,5.51783e-07,500
3.157,UP,0.668299,0.0832011,0.821135,-2.93153e-05,-9.01521e-06,5.43287e-07,0.0225679,0.0152858,0.00518303,88.2553,-0.588146,-0.00535692,1.78553e-06,5.07502e-07,-4.99975e-08,91.7219,0.572812,0.00017965,-2.92598e-05,-8.98167e-06,5.51839e-07,500
3.158,UP,0.668304,0.0831955,0.821139,-2.93243e-05,-9.01467e-06,5.43345e-07,0.0225831,0.015291,0.00518304,88.2547,-0.588151,-0.00535699,1.78603e-06,5.07452e-07,-4.99908e-08,91.7225,0.572812,0.000179711,-2.92688e-05,-8.98112e-06,5.51895e-07,500
3.159,UP,0.66831,0.0831899,0.821143,-2.93333e-05,-9.01412e-06,5.43403e-07,0.0225984,0.0152962,0.00518304,88.2542,-0.588156,-0.00535706,1.78654e-06,5.07402e-07,-4.99841e-08,91.7231,0.572812,0.000179772,-2.92778e-05,-8.98057e-06,5.51952e-07,500
3.16,UP,0.668316,0.0831843,0.821147,-2.93423e-05,-9.01358e-06,5.43461e-07,0.0226137,0.0153013,0.00518305,88.2536,-0.588162,-0.00535712,1.78705e-06,5.07352e-07,-4.99774e-08,91.7236,0.572813,0.000179833,-2.92867e-05,-8.98001e-06,5.52009e-07,500
3.161,UP,0.668321,0.0831787,0.821151,-2.93513e-05,-9.01304e-06,5.43519e-07,0.0226291,0.0153065,0.00518306,88.253,-0.588167,-0.00535719,1.78755e-06,5.07302e-07,-4.99707e-08,91.7242,0.572813,0.000179895,-2.92957e-05,-8.97946e-06,5.52066e-07,500
3.162,UP,0.668327,0.0831732,0.821155,-2.93603e-05,-9.01249e-06,5.43577e-07,0.0226444,0.0153117,0.00518306,88.2524,-0.588172,-0.00535726,1.78806e-06,5.07252e-07,-4.9964e-08,91.7248,0.572813,0.000179956,-2.93047e-05,-8.97891e-06,5.52122e-07,500
3.163,UP,0.668332,0.0831676,0.821159,-2.93693e-05,-9.01195e-06,5.43635e-07,0.0226597,0.0153169,0.00518307,88.2518,-0.588178,-0.00535733,1.78857e-06,5.07202e-07,-4.99573e-08,91.7254,0.572813,0.000180017,-2.93137e-05,-8.97836e-06,5.52179e-07,500
3.164,UP,0.668338,0.083162,0.821163,-2.93784e-05,-9.01141e-06,5.43693e-07,0.022675,0.0153221,0.00518307,88.2512,-0.588183,-0.00535739,1.78908e-06,5.07152e-07,-4.99507e-08,91.7259,0.572813,0.000180078,-2.93227e-05,-8.97781e-06,5.52236e-07,500
3.165,UP,0.668344,0.0831564,0.821167,-2.93874e-05,-9.01086e-06,5.43751e-07,0.0226903,0.0153273,0.00518308,88.2506,-0.588188,-0.00535746,1.78958e-06,5.07102e-07,-4.9944e-08,91.7265,0.572814,0.000180139,-2.93316e-05,-8.97725e-06,5.52292e-07,500
3.166,UP,0.668349,0.0831508,0.821172,-2.93964e-05,-9.01032e-06,5.43809e-07,0.0227057,0.0153324,0.00518309,88.25,-0.588194,-0.00535753,1.79009e-06,5.07052e-07,-4.99373e-08,91.7271,0.572814,0.0001802,-2.93406e-05,-8.9767e-06,5.52349e-07,500
3.167,UP,0.668355,0.0831452,0.821176,-2.94054e-05,-9.00978e-06,5.43867e-07,0.022721,0.0153376,0.00518309,88.2495,-0.588199,-0.0053576,1.7906e-06,5.07002e-07,-4.99306e-08,91.7277,0.572814,0.000180261,-2.93496e-05,-8.97615e-06,5.52405e-07,500
3.168,UP,0.66836,0.0831396,0.82118,-2.94144e-05,-9.00923e-06,5.43925e-07,0.0227363,0.0153428,0.0051831,88.2489,-0.588205,-0.00535767,1.7911e-06,5.06952e-07,-4.99239e-08,91.7282,0.572814,0.000180323,-2.93586e-05,-8.9756e-06,5.52462e-07,500
3.169,UP,0.668366,0.0831341,0.821184,-2.94234e-05,-9.00869e-06,5.43983e-07,0.0227517,0.015348,0.0051831,88.2483,-0.58821,-0.00535773,1.79161e-06,5.06902e-07,-4.99172e-08,91.7288,0.572814,0.000180384,-2.93675e-05,-8.97504e-06,5.52519e-07,500
3.17,UP,0.668372,0.0831285,0.821188,-2.94324e-05,-9.00814e-06,5.44041e-07,0.022767,0.0153532,0.00518311,88.2477,-0.588215,-0.0053578,1.79212e-06,5.06852e-07,-4.99105e-08,91.7294,0.572814,0.000180445,-2.93765e-05,-8.97449e-06,5.52576e-07,500
3.171,UP,0.668377,0.0831229,0.821192,-2.94414e-05,-9.0076e-06,5.44099e-07,0.0227824,0.0153584,0.00518312,88.2471,-0.588221,-0.00535787,1.79262e-06,5.06802e-07,-4.99039e-08,91.7299,0.572815,0.000180506,-2.93855e-05,-8.97394e-06,5.52632e-07,500
3.172,UP,0.668383,0.0831173,0.821196,-2.94504e-05,-9.00706e-06,5.44157e-07,0.0227978,0.0153635,0.00518312,88.2465,-0.588226,-0.00535794,1.79313e-06,5.06753e-07,-4.98972e-08,91.7305,0.572815,0.000180567,-2.93945e-05,-8.97339e-06,5.52689e-07,500
3.173,UP,0.668388,0.0831117,0.8212,-2.94594e-05,-9.00651e-06,5.44215e-07,0.0228131,0.0153687,0.00518313,88.2459,-0.588231,-0.00535801,1.79364e-06,5.06703e-07,-4.98905e-08,91.7311,0.572815,0.000180628,-2.94034e-05,-8.97283e-06,5.52746e-07,500
3.174,UP,0.668394,0.0831061,0.821204,-2.94684e-05,-9.00597e-06,5.44273e-07,0.0228285,0.0153739,0.00518313,88.2453,-0.588237,-0.00535807,1.79414e-06,5.06653e-07,-4.98838e-08,91.7317,0.572815,0.000180689,-2.94124e-05,-8.97228e-06,5.52803e-07,500
3.175,UP,0.668399,0.0831005,0.821208,-2.94774e-05,-9.00542e-06,5.44331e-07,0.0228439,0.0153791,0.00518314,88.2447,-0.588242,-0.00535814,1.79465e-06,5.06603e-07,-4.98772e-08,91.7322,0.572815,0.000180751,-2.94214e-05,-8.97173e-06,5.52859e-07,500
3.176,UP,0.668405,0.083095,0.821212,-2.94864e-05,-9.00488e-06,5.44389e-07,0.0228593,0.0153843,0.00518315,88.2442,-0.588247,-0.00535821,1.79516e-06,5.06553e-07,-4.98705e-08,91.7328,0.572816,0.000180812,-2.94303e-05,-8.97117e-06,5.52916e-07,500
3.177,UP,0.668411,0.0830894,0.821216,-2.94955e-05,-9.00433e-06,5.44447e-07,0.0228747,0.0153895,0.00518315,88.2436,-0.588253,-0.00535828,1.79566e-06,5.06503e-07,-4.98638e-08,91.7334,0.572816,0.000180873,-2.94393e-05,-8.97062e-06,5.52973e-07,500
3.178,UP,0.668416,0.0830838,0.82122,-2.95045e-05,-9.00379e-06,5.44505e-07,0.0228901,0.0153946,0.00518316,88.243,-0.588258,-0.00535835,1.79617e-06,5.06453e-07,-4.98571e-08,91.734,0.572816,0.000180934,-2.94483e-05,-8.97007e-06,5.5303e-07,500
3.179,UP,0.668422,0.0830782,0.821224,-2.95135e-05,-9.00324e-06,5.44563e-07,0.0229055,0.0153998,0.00518317,88.2424,-0.588263,-0.00535841,1.79668e-06,5.06403e-07,-4.98505e-08,91.7345,0.572816,0.000180995,-2.94573e-05,-8.96951e-06,5.53086e-07,500
3.18,UP,0.668427,0.0830726,0.821228,-2.95225e-05,-9.0027e-06,5.44621e-07,0.0229209,0.015405,0.00518317,88.2418,-0.588269,-0.00535848,1.79718e-06,5.06354e-07,-4.98438e-08,91.7351,0.572816,0.000181056,-2.94662e-05,-8.96896e-06,5.53143e-07,500
3.181,UP,0.668433,0.083067,0.821232,-2.95315e-05,-9.00216e-06,5.44679e-07,0.0229363,0.0154102,0.00518318,88.2412,-0.588274,-0.00535855,1.79769e-06,5.06304e-07,-4.98371e-08,91.7357,0.572816,0.000181117,-2.94752e-05,-8.96841e-06,5.532e-07,500
3.182,UP,0.668439,0.0830614,0.821236,-2.95405e-05,-9.00161e-06,5.44737e-07,0.0229517,0.0154154,0.00518318,88.2406,-0.58828,-0.00535862,1.7982e-06,5.06254e-07,-4.98304e-08,91.7362,0.572817,0.000181179,-2.94842e-05,-8.96786e-06,5.53257e-07,500
3.183,UP,0.668444,0.0830558,0.821241,-2.95495e-05,-9.00107e-06,5.44796e-07,0.0229671,0.0154206,0.00518319,88.24,-0.588285,-0.00535869,1.7987e-06,5.06204e-07,-4.98238e-08,91.7368,0.572817,0.00018124,-2.94931e-05,-8.9673e-06,5.53314e-07,500
3.184,UP,0.66845,0.0830503,0.821245,-2.95585e-05,-9.00052e-06,5.44854e-07,0.0229825,0.0154257,0.0051832,88.2394,-0.58829,-0.00535875,1.79921e-06,5.06154e-07,-4.98171e-08,91.7374,0.572817,0.000181301,-2.95021e-05,-8.96675e-06,5.53371e-07,500
3.185,UP,0.668455,0.0830447,0.821249,-2.95675e-05,-8.99998e-06,5.44912e-07,0.022998,0.0154309,0.0051832,88.2389,-0.588296,-0.00535882,1.79971e-06,5.06105e-07,-4.98104e-08,91.738,0.572817,0.000181362,-2.95111e-05,-8.9662e-06,5.53427e-07,500
3.186,UP,0.668461,0.0830391,0.821253,-2.95765e-05,-8.99943e-06,5.4497e-07,0.0230134,0.0154361,0.00518321,88.2383,-0.588301,-0.00535889,1.80022e-06,5.06055e-07,-4.98038e-08,91.7385,0.572817,0.000181423,-2.952e-05,-8.96564e-06,5.53484e-07,500
3.187,UP,0.668466,0.0830335,0.821257,-2.95855e-05,-8.99889e-06,5.45028e-07,0.0230288,0.0154413,0.00518321,88.2377,-0.588306,-0.00535896,1.80073e-06,5.06005e-07,-4.97971e-08,91.7391,0.572818,0.000181485,-2.9529e-05,-8.96509e-06,5.53541e-07,500
3.188,UP,0.668472,0.0830279,0.821261,-2.95945e-05,-8.99834e-06,5.45086e-07,0.0230443,0.0154465,0.00518322,88.2371,-0.588312,-0.00535903,1.80123e-06,5.05955e-07,-4.97904e-08,91.7397,0.572818,0.000181546,-2.9538e-05,-8.96453e-06,5.53598e-07,500
3.189,UP,0.668478,0.0830223,0.821265,-2.96035e-05,-8.9978e-06,5.45144e-07,0.0230597,0.0154517,0.00518323,88.2365,-0.588317,-0.00535909,1.80174e-06,5.05905e-07,-4.97838e-08,91.7403,0.572818,0.000181607,-2.95469e-05,-8.96398e-06,5.53655e-07,500
3.19,UP,0.668483,0.0830167,0.821269,-2.96125e-05,-8.99725e-06,5.45203e-07,0.0230752,0.0154568,0.00518323,88.2359,-0.588322,-0.00535916,1.80224e-06,5.05856e-07,-4.97771e-08,91.7408,0.572818,0.000181668,-2.95559e-05,-8.96343e-06,5.53712e-07,500
3.191,UP,0.668489,0.0830112,0.821273,-2.96215e-05,-8.99671e-06,5.45261e-07,0.0230907,0.015462,0.00518324,88.2353,-0.588328,-0.00535923,1.80275e-06,5.05806e-07,-4.97704e-08,91.7414,0.572818,0.000181729,-2.95648e-05,-8.96287e-06,5.53769e-07,500
3.192,UP,0.668494,0.0830056,0.821277,-2.96305e-05,-8.99616e-06,5.45319e-07,0.0231061,0.0154672,0.00518325,88.2347,-0.588333,-0.0053593,1.80326e-06,5.05756e-07,-4.97638e-08,91.742,0.572818,0.00018179,-2.95738e-05,-8.96232e-06,5.53825e-07,500
3.193,UP,0.6685,0.083,0.821281,-2.96394e-05,-8.99561e-06,5.45377e-07,0.0231216,0.0154724,0.00518325,88.2342,-0.588338,-0.00535937,1.80376e-06,5.05706e-07,-4.97571e-08,91.7425,0.572819,0.000181852,-2.95828e-05,-8.96177e-06,5.53883e-07,500
