Time,Step,TCP_Z,P_Err,J3_Acc,Kp
9.258,UP,0.671831,0.0796687,0.00460223,100
9.259,UP,0.671833,0.0796667,0.00460214,100
9.26,UP,0.671835,0.0796647,0.00460206,100
9.261,UP,0.671837,0.0796627,0.00460198,100
9.262,UP,0.671839,0.0796607,0.00460189,100
9.263,UP,0.671841,0.0796587,0.00460181,100
9.264,UP,0.671843,0.0796567,0.00460172,100
9.265,UP,0.671845,0.0796547,0.00460164,100
9.266,UP,0.671847,0.0796527,0.00460156,100
9.267,UP,0.671849,0.0796507,0.00460147,100
9.268,UP,0.671851,0.0796487,0.00460139,100
9.269,UP,0.671853,0.0796467,0.0046013,100
9.27,UP,0.671855,0.0796447,0.00460122,100
9.271,UP,0.671857,0.0796427,0.00460114,100
9.272,UP,0.671859,0.0796407,0.00460105,100
9.273,UP,0.671861,0.0796388,0.00460097,100
9.274,UP,0.671863,0.0796368,0.00460089,100
9.275,UP,0.671865,0.0796348,0.0046008,100
9.276,UP,0.671867,0.0796328,0.00460072,100
9.277,UP,0.671869,0.0796308,0.00460063,100
9.278,UP,0.671871,0.0796288,0.00460055,100
9.279,UP,0.671873,0.0796268,0.00460047,100
9.28,UP,0.671875,0.0796248,0.00460038,100
9.281,UP,0.671877,0.0796228,0.0046003,100
9.282,UP,0.671879,0.0796208,0.00460021,100
9.283,UP,0.671881,0.0796188,0.00460013,100
9.284,UP,0.671883,0.0796168,0.00460005,100
9.285,UP,0.671885,0.0796148,0.00459996,100
9.286,UP,0.671887,0.0796128,0.00459988,100
9.287,UP,0.671889,0.0796108,0.00459979,100
9.288,UP,0.671891,0.0796088,0.00459971,100
9.289,UP,0.671893,0.0796068,0.00459963,100
9.29,UP,0.671895,0.0796049,0.00459954,100
9.291,UP,0.671897,0.0796029,0.00459946,100
9.292,UP,0.671899,0.0796009,0.00459937,100
9.293,UP,0.671901,0.0795989,0.00459929,100
9.294,UP,0.671903,0.0795969,0.00459921,100
9.295,UP,0.671905,0.0795949,0.00459912,100
9.296,UP,0.671907,0.0795929,0.00459904,100
9.297,UP,0.671909,0.0795909,0.00459896,100
9.298,UP,0.671911,0.0795889,0.00459887,100
9.299,UP,0.671913,0.0795869,0.00459879,100
9.3,UP,0.671915,0.0795849,0.0045987,100
9.301,UP,0.671917,0.0795829,0.00459862,100
9.302,UP,0.671919,0.0795809,0.00459854,100
9.303,UP,0.671921,0.0795789,0.00459845,100
9.304,UP,0.671923,0.0795769,0.00459837,100
9.305,UP,0.671925,0.079575,0.00459828,100
9.306,UP,0.671927,0.079573,0.0045982,100
9.307,UP,0.671929,0.079571,0.00459812,100
9.308,UP,0.671931,0.079569,0.00459803,100
9.309,UP,0.671933,0.079567,0.00459795,100
9.31,UP,0.671935,0.079565,0.00459786,100
9.311,UP,0.671937,0.079563,0.00459778,100
9.312,UP,0.671939,0.079561,0.0045977,100
9.313,UP,0.671941,0.079559,0.00459761,100
9.314,UP,0.671943,0.079557,0.00459753,100
9.315,UP,0.671945,0.079555,0.00459745,100
9.316,UP,0.671947,0.079553,0.00459736,100
9.317,UP,0.671949,0.079551,0.00459728,100
9.318,UP,0.671951,0.0795491,0.00459719,100
9.319,UP,0.671953,0.0795471,0.00459711,100
9.32,UP,0.671955,0.0795451,0.00459703,100
9.321,UP,0.671957,0.0795431,0.00459694,100
9.322,UP,0.671959,0.0795411,0.00459686,100
9.323,UP,0.671961,0.0795391,0.00459677,100
9.324,UP,0.671963,0.0795371,0.00459669,100
9.325,UP,0.671965,0.0795351,0.00459661,100
9.326,UP,0.671967,0.0795331,0.00459652,100
9.327,UP,0.671969,0.0795311,0.00459644,100
9.328,UP,0.671971,0.0795291,0.00459635,100
9.329,UP,0.671973,0.0795271,0.00459627,100
9.33,UP,0.671975,0.0795251,0.00459619,100
9.331,UP,0.671977,0.0795232,0.0045961,100
9.332,UP,0.671979,0.0795212,0.00459602,100
9.333,UP,0.671981,0.0795192,0.00459594,100
9.334,UP,0.671983,0.0795172,0.00459585,100
9.335,UP,0.671985,0.0795152,0.00459577,100
9.336,UP,0.671987,0.0795132,0.00459568,100
9.337,UP,0.671989,0.0795112,0.0045956,100
9.338,UP,0.671991,0.0795092,0.00459552,100
9.339,UP,0.671993,0.0795072,0.00459543,100
9.34,UP,0.671995,0.0795052,0.00459535,100
9.341,UP,0.671997,0.0795032,0.00459526,100
9.342,UP,0.671999,0.0795012,0.00459518,100
9.343,UP,0.672001,0.0794993,0.0045951,100
9.344,UP,0.672003,0.0794973,0.00459501,100
9.345,UP,0.672005,0.0794953,0.00459493,100
9.346,UP,0.672007,0.0794933,0.00459484,100
9.347,UP,0.672009,0.0794913,0.00459476,100
9.348,UP,0.672011,0.0794893,0.00459468,100
9.349,UP,0.672013,0.0794873,0.00459459,100
9.35,UP,0.672015,0.0794853,0.00459451,100
9.351,UP,0.672017,0.0794833,0.00459443,100
9.352,UP,0.672019,0.0794813,0.00459434,100
9.353,UP,0.672021,0.0794794,0.00459426,100
9.354,UP,0.672023,0.0794774,0.00459417,100
9.355,UP,0.672025,0.0794754,0.00459409,100
9.356,UP,0.672027,0.0794734,0.00459401,100
9.357,UP,0.672029,0.0794714,0.00459392,100
9.358,UP,0.672031,0.0794694,0.00459384,100
9.359,UP,0.672033,0.0794674,0.00459375,100
9.36,UP,0.672035,0.0794654,0.00459367,100
9.361,UP,0.672037,0.0794634,0.00459359,100
9.362,UP,0.672039,0.0794614,0.0045935,100
9.363,UP,0.672041,0.0794594,0.00459342,100
9.364,UP,0.672043,0.0794575,0.00459334,100
9.365,UP,0.672045,0.0794555,0.00459325,100
9.366,UP,0.672047,0.0794535,0.00459317,100
9.367,UP,0.672049,0.0794515,0.00459308,100
9.368,UP,0.672051,0.0794495,0.004593,100
9.369,UP,0.672052,0.0794475,0.00459292,100
9.37,UP,0.672054,0.0794455,0.00459283,100
9.371,UP,0.672056,0.0794435,0.00459275,100
9.372,UP,0.672058,0.0794415,0.00459266,100
9.373,UP,0.67206,0.0794395,0.00459258,100
9.374,UP,0.672062,0.0794376,0.0045925,100
9.375,UP,0.672064,0.0794356,0.00459241,100
9.376,UP,0.672066,0.0794336,0.00459233,100
9.377,UP,0.672068,0.0794316,0.00459225,100
9.378,UP,0.67207,0.0794296,0.00459216,100
9.379,UP,0.672072,0.0794276,0.00459208,100
9.38,UP,0.672074,0.0794256,0.00459199,100
9.381,UP,0.672076,0.0794236,0.00459191,100
9.382,UP,0.672078,0.0794216,0.00459183,100
9.383,UP,0.67208,0.0794197,0.00459174,100
9.384,UP,0.672082,0.0794177,0.00459166,100
9.385,UP,0.672084,0.0794157,0.00459157,100
9.386,UP,0.672086,0.0794137,0.00459149,100
9.387,UP,0.672088,0.0794117,0.00459141,100
9.388,UP,0.67209,0.0794097,0.00459132,100
9.389,UP,0.672092,0.0794077,0.00459124,100
9.39,UP,0.672094,0.0794057,0.00459116,100
9.391,UP,0.672096,0.0794037,0.00459107,100
9.392,UP,0.672098,0.0794018,0.00459099,100
9.393,UP,0.6721,0.0793998,0.0045909,100
9.394,UP,0.672102,0.0793978,0.00459082,100
9.395,UP,0.672104,0.0793958,0.00459074,100
9.396,UP,0.672106,0.0793938,0.00459065,100
9.397,UP,0.672108,0.0793918,0.00459057,100
9.398,UP,0.67211,0.0793898,0.00459048,100
9.399,UP,0.672112,0.0793878,0.0045904,100
9.4,UP,0.672114,0.0793858,0.00459032,100
9.401,UP,0.672116,0.0793839,0.00459023,100
9.402,UP,0.672118,0.0793819,0.00459015,100
9.403,UP,0.67212,0.0793799,0.00459007,100
9.404,UP,0.672122,0.0793779,0.00458998,100
9.405,UP,0.672124,0.0793759,0.0045899,100
9.406,UP,0.672126,0.0793739,0.00458981,100
9.407,UP,0.672128,0.0793719,0.00458973,100
9.408,UP,0.67213,0.0793699,0.00458965,100
9.409,UP,0.672132,0.079368,0.00458956,100
9.41,UP,0.672134,0.079366,0.00458948,100
9.411,UP,0.672136,0.079364,0.0045894,100
9.412,UP,0.672138,0.079362,0.00458931,100
9.413,UP,0.67214,0.07936,0.00458923,100
9.414,UP,0.672142,0.079358,0.00458914,100
9.415,UP,0.672144,0.079356,0.00458906,100
9.416,UP,0.672146,0.079354,0.00458898,100
9.417,UP,0.672148,0.0793521,0.00458889,100
9.418,UP,0.67215,0.0793501,0.00458881,100
9.419,UP,0.672152,0.0793481,0.00458872,100
9.42,UP,0.672154,0.0793461,0.00458864,100
9.421,UP,0.672156,0.0793441,0.00458856,100
9.422,UP,0.672158,0.0793421,0.00458847,100
9.423,UP,0.67216,0.0793401,0.00458839,100
9.424,UP,0.672162,0.0793381,0.00458831,100
9.425,UP,0.672164,0.0793362,0.00458822,100
9.426,UP,0.672166,0.0793342,0.00458814,100
9.427,UP,0.672168,0.0793322,0.00458805,100
9.428,UP,0.67217,0.0793302,0.00458797,100
9.429,UP,0.672172,0.0793282,0.00458789,100
9.43,UP,0.672174,0.0793262,0.0045878,100
9.431,UP,0.672176,0.0793242,0.00458772,100
9.432,UP,0.672178,0.0793223,0.00458764,100
9.433,UP,0.67218,0.0793203,0.00458755,100
9.434,UP,0.672182,0.0793183,0.00458747,100
9.435,UP,0.672184,0.0793163,0.00458738,100
9.436,UP,0.672186,0.0793143,0.0045873,100
9.437,UP,0.672188,0.0793123,0.00458722,100
9.438,UP,0.67219,0.0793103,0.00458713,100
9.439,UP,0.672192,0.0793083,0.00458705,100
9.44,UP,0.672194,0.0793064,0.00458696,100
9.441,UP,0.672196,0.0793044,0.00458688,100
9.442,UP,0.672198,0.0793024,0.0045868,100
9.443,UP,0.6722,0.0793004,0.00458671,100
9.444,UP,0.672202,0.0792984,0.00458663,100
9.445,UP,0.672204,0.0792964,0.00458655,100
9.446,UP,0.672206,0.0792944,0.00458646,100
9.447,UP,0.672208,0.0792925,0.00458638,100
9.448,UP,0.67221,0.0792905,0.00458629,100
9.449,UP,0.672212,0.0792885,0.00458621,100
9.45,UP,0.672214,0.0792865,0.00458613,100
9.451,UP,0.672215,0.0792845,0.00458604,100
9.452,UP,0.672217,0.0792825,0.00458596,100
9.453,UP,0.672219,0.0792805,0.00458588,100
9.454,UP,0.672221,0.0792786,0.00458579,100
9.455,UP,0.672223,0.0792766,0.00458571,100
9.456,UP,0.672225,0.0792746,0.00458562,100
9.457,UP,0.672227,0.0792726,0.00458554,100
9.458,UP,0.672229,0.0792706,0.00458546,100
9.459,UP,0.672231,0.0792686,0.00458537,100
9.46,UP,0.672233,0.0792666,0.00458529,100
9.461,UP,0.672235,0.0792647,0.00458521,100
9.462,UP,0.672237,0.0792627,0.00458512,100
9.463,UP,0.672239,0.0792607,0.00458504,100
9.464,UP,0.672241,0.0792587,0.00458495,100
9.465,UP,0.672243,0.0792567,0.00458487,100
9.466,UP,0.672245,0.0792547,0.00458479,100
9.467,UP,0.672247,0.0792527,0.0045847,100
9.468,UP,0.672249,0.0792508,0.00458462,100
9.469,UP,0.672251,0.0792488,0.00458454,100
9.47,UP,0.672253,0.0792468,0.00458445,100
9.471,UP,0.672255,0.0792448,0.00458437,100
9.472,UP,0.672257,0.0792428,0.00458428,100
9.473,UP,0.672259,0.0792408,0.0045842,100
9.474,UP,0.672261,0.0792389,0.00458412,100
9.475,UP,0.672263,0.0792369,0.00458403,100
9.476,UP,0.672265,0.0792349,0.00458395,100
9.477,UP,0.672267,0.0792329,0.00458386,100
9.478,UP,0.672269,0.0792309,0.00458378,100
9.479,UP,0.672271,0.0792289,0.0045837,100
9.48,UP,0.672273,0.079227,0.00458361,100
9.481,UP,0.672275,0.079225,0.00458353,100
9.482,UP,0.672277,0.079223,0.00458345,100
9.483,UP,0.672279,0.079221,0.00458336,100
9.484,UP,0.672281,0.079219,0.00458328,100
9.485,UP,0.672283,0.079217,0.00458319,100
9.486,UP,0.672285,0.079215,0.00458311,100
9.487,UP,0.672287,0.0792131,0.00458303,100
9.488,UP,0.672289,0.0792111,0.00458294,100
9.489,UP,0.672291,0.0792091,0.00458286,100
9.49,UP,0.672293,0.0792071,0.00458278,100
9.491,UP,0.672295,0.0792051,0.00458269,100
9.492,UP,0.672297,0.0792031,0.00458261,100
9.493,UP,0.672299,0.0792012,0.00458252,100
9.494,UP,0.672301,0.0791992,0.00458244,100
9.495,UP,0.672303,0.0791972,0.00458236,100
9.496,UP,0.672305,0.0791952,0.00458227,100
9.497,UP,0.672307,0.0791932,0.00458219,100
9.498,UP,0.672309,0.0791912,0.00458211,100
9.499,UP,0.672311,0.0791893,0.00458202,100
9.5,UP,0.672313,0.0791873,0.00458194,100
9.501,UP,0.672315,0.0791853,0.00458185,100
9.502,UP,0.672317,0.0791833,0.00458177,100
9.503,UP,0.672319,0.0791813,0.00458169,100
9.504,UP,0.672321,0.0791793,0.0045816,100
9.505,UP,0.672323,0.0791774,0.00458152,100
9.506,UP,0.672325,0.0791754,0.00458144,100
9.507,UP,0.672327,0.0791734,0.00458135,100
9.508,UP,0.672329,0.0791714,0.00458127,100
9.509,UP,0.672331,0.0791694,0.00458118,100
9.51,UP,0.672333,0.0791674,0.0045811,100
9.511,UP,0.672335,0.0791655,0.00458102,100
9.512,UP,0.672337,0.0791635,0.00458093,100
9.513,UP,0.672339,0.0791615,0.00458085,100
9.514,UP,0.67234,0.0791595,0.00458077,100
9.515,UP,0.672342,0.0791575,0.00458068,100
9.516,UP,0.672344,0.0791556,0.0045806,100
9.517,UP,0.672346,0.0791536,0.00458051,100
9.518,UP,0.672348,0.0791516,0.00458043,100
9.519,UP,0.67235,0.0791496,0.00458035,100
9.52,UP,0.672352,0.0791476,0.00458026,100
9.521,UP,0.672354,0.0791456,0.00458018,100
9.522,UP,0.672356,0.0791437,0.0045801,100
9.523,UP,0.672358,0.0791417,0.00458001,100
9.524,UP,0.67236,0.0791397,0.00457993,100
9.525,UP,0.672362,0.0791377,0.00457984,100
9.526,UP,0.672364,0.0791357,0.00457976,100
9.527,UP,0.672366,0.0791337,0.00457968,100
9.528,UP,0.672368,0.0791318,0.00457959,100
9.529,UP,0.67237,0.0791298,0.00457951,100
9.53,UP,0.672372,0.0791278,0.00457943,100
9.531,UP,0.672374,0.0791258,0.00457934,100
9.532,UP,0.672376,0.0791238,0.00457926,100
9.533,UP,0.672378,0.0791219,0.00457917,100
9.534,UP,0.67238,0.0791199,0.00457909,100
9.535,UP,0.672382,0.0791179,0.00457901,100
9.536,UP,0.672384,0.0791159,0.00457892,100
9.537,UP,0.672386,0.0791139,0.00457884,100
9.538,UP,0.672388,0.0791119,0.00457876,100
9.539,UP,0.67239,0.07911,0.00457867,100
9.54,UP,0.672392,0.079108,0.00457859,100
9.541,UP,0.672394,0.079106,0.0045785,100
9.542,UP,0.672396,0.079104,0.00457842,100
9.543,UP,0.672398,0.079102,0.00457834,100
9.544,UP,0.6724,0.0791001,0.00457825,100
9.545,UP,0.672402,0.0790981,0.00457817,100
9.546,UP,0.672404,0.0790961,0.00457809,100
9.547,UP,0.672406,0.0790941,0.004578,100
9.548,UP,0.672408,0.0790921,0.00457792,100
9.549,UP,0.67241,0.0790902,0.00457784,100
9.55,UP,0.672412,0.0790882,0.00457775,100
9.551,UP,0.672414,0.0790862,0.00457767,100
9.552,UP,0.672416,0.0790842,0.00457758,100
9.553,UP,0.672418,0.0790822,0.0045775,100
9.554,UP,0.67242,0.0790803,0.00457742,100
9.555,UP,0.672422,0.0790783,0.00457733,100
9.556,UP,0.672424,0.0790763,0.00457725,100
9.557,UP,0.672426,0.0790743,0.00457717,100
9.558,UP,0.672428,0.0790723,0.00457708,100
9.559,UP,0.67243,0.0790704,0.004577,100
9.56,UP,0.672432,0.0790684,0.00457691,100
9.561,UP,0.672434,0.0790664,0.00457683,100
9.562,UP,0.672436,0.0790644,0.00457675,100
9.563,UP,0.672438,0.0790624,0.00457666,100
9.564,UP,0.67244,0.0790604,0.00457658,100
9.565,UP,0.672442,0.0790585,0.0045765,100
9.566,UP,0.672444,0.0790565,0.00457641,100
9.567,UP,0.672445,0.0790545,0.00457633,100
9.568,UP,0.672447,0.0790525,0.00457624,100
9.569,UP,0.672449,0.0790505,0.00457616,100
9.57,UP,0.672451,0.0790486,0.00457608,100
9.571,UP,0.672453,0.0790466,0.00457599,100
9.572,UP,0.672455,0.0790446,0.00457591,100
9.573,UP,0.672457,0.0790426,0.00457583,100
9.574,UP,0.672459,0.0790407,0.00457574,100
9.575,UP,0.672461,0.0790387,0.00457566,100
9.576,UP,0.672463,0.0790367,0.00457558,100
9.577,UP,0.672465,0.0790347,0.00457549,100
9.578,UP,0.672467,0.0790327,0.00457541,100
9.579,UP,0.672469,0.0790308,0.00457532,100
9.58,UP,0.672471,0.0790288,0.00457524,100
9.581,UP,0.672473,0.0790268,0.00457516,100
9.582,UP,0.672475,0.0790248,0.00457507,100
9.583,UP,0.672477,0.0790228,0.00457499,100
9.584,UP,0.672479,0.0790209,0.00457491,100
9.585,UP,0.672481,0.0790189,0.00457482,100
9.586,UP,0.672483,0.0790169,0.00457474,100
9.587,UP,0.672485,0.0790149,0.00457465,100
9.588,UP,0.672487,0.0790129,0.00457457,100
9.589,UP,0.672489,0.079011,0.00457449,100
9.59,UP,0.672491,0.079009,0.0045744,100
9.591,UP,0.672493,0.079007,0.00457432,100
9.592,UP,0.672495,0.079005,0.00457424,100
9.593,UP,0.672497,0.079003,0.00457415,100
9.594,UP,0.672499,0.0790011,0.00457407,100
9.595,UP,0.672501,0.0789991,0.00457398,100
9.596,UP,0.672503,0.0789971,0.0045739,100
9.597,UP,0.672505,0.0789951,0.00457382,100
9.598,UP,0.672507,0.0789932,0.00457373,100
9.599,UP,0.672509,0.0789912,0.00457365,100
9.6,UP,0.672511,0.0789892,0.00457357,100
9.601,UP,0.672513,0.0789872,0.00457348,100
9.602,UP,0.672515,0.0789852,0.0045734,100
9.603,UP,0.672517,0.0789833,0.00457332,100
9.604,UP,0.672519,0.0789813,0.00457323,100
9.605,UP,0.672521,0.0789793,0.00457315,100
9.606,UP,0.672523,0.0789773,0.00457306,100
9.607,UP,0.672525,0.0789754,0.00457298,100
9.608,UP,0.672527,0.0789734,0.0045729,100
9.609,UP,0.672529,0.0789714,0.00457281,100
9.61,UP,0.672531,0.0789694,0.00457273,100
9.611,UP,0.672533,0.0789674,0.00457265,100
9.612,UP,0.672535,0.0789655,0.00457256,100
9.613,UP,0.672537,0.0789635,0.00457248,100
9.614,UP,0.672538,0.0789615,0.0045724,100
9.615,UP,0.67254,0.0789595,0.00457231,100
9.616,UP,0.672542,0.0789576,0.00457223,100
9.617,UP,0.672544,0.0789556,0.00457214,100
9.618,UP,0.672546,0.0789536,0.00457206,100
9.619,UP,0.672548,0.0789516,0.00457198,100
9.62,UP,0.67255,0.0789496,0.00457189,100
9.621,UP,0.672552,0.0789477,0.00457181,100
9.622,UP,0.672554,0.0789457,0.00457173,100
9.623,UP,0.672556,0.0789437,0.00457164,100
9.624,UP,0.672558,0.0789417,0.00457156,100
9.625,UP,0.67256,0.0789398,0.00457147,100
9.626,UP,0.672562,0.0789378,0.00457139,100
9.627,UP,0.672564,0.0789358,0.00457131,100
9.628,UP,0.672566,0.0789338,0.00457122,100
9.629,UP,0.672568,0.0789318,0.00457114,100
9.63,UP,0.67257,0.0789299,0.00457106,100
9.631,UP,0.672572,0.0789279,0.00457097,100
9.632,UP,0.672574,0.0789259,0.00457089,100
9.633,UP,0.672576,0.0789239,0.00457081,100
9.634,UP,0.672578,0.078922,0.00457072,100
9.635,UP,0.67258,0.07892,0.00457064,100
9.636,UP,0.672582,0.078918,0.00457055,100
9.637,UP,0.672584,0.078916,0.00457047,100
9.638,UP,0.672586,0.0789141,0.00457039,100
9.639,UP,0.672588,0.0789121,0.0045703,100
9.64,UP,0.67259,0.0789101,0.00457022,100
9.641,UP,0.672592,0.0789081,0.00457014,100
9.642,UP,0.672594,0.0789062,0.00457005,100
9.643,UP,0.672596,0.0789042,0.00456997,100
9.644,UP,0.672598,0.0789022,0.00456989,100
9.645,UP,0.6726,0.0789002,0.0045698,100
9.646,UP,0.672602,0.0788983,0.00456972,100
9.647,UP,0.672604,0.0788963,0.00456963,100
9.648,UP,0.672606,0.0788943,0.00456955,100
9.649,UP,0.672608,0.0788923,0.00456947,100
9.65,UP,0.67261,0.0788903,0.00456938,100
9.651,UP,0.672612,0.0788884,0.0045693,100
9.652,UP,0.672614,0.0788864,0.00456922,100
9.653,UP,0.672616,0.0788844,0.00456913,100
9.654,UP,0.672618,0.0788824,0.00456905,100
9.655,UP,0.67262,0.0788805,0.00456897,100
9.656,UP,0.672622,0.0788785,0.00456888,100
9.657,UP,0.672623,0.0788765,0.0045688,100
9.658,UP,0.672625,0.0788745,0.00456871,100
9.659,UP,0.672627,0.0788726,0.00456863,100
9.66,UP,0.672629,0.0788706,0.00456855,100
9.661,UP,0.672631,0.0788686,0.00456846,100
9.662,UP,0.672633,0.0788666,0.00456838,100
9.663,UP,0.672635,0.0788647,0.0045683,100
9.664,UP,0.672637,0.0788627,0.00456821,100
9.665,UP,0.672639,0.0788607,0.00456813,100
9.666,UP,0.672641,0.0788587,0.00456805,100
9.667,UP,0.672643,0.0788568,0.00456796,100
9.668,UP,0.672645,0.0788548,0.00456788,100
9.669,UP,0.672647,0.0788528,0.00456779,100
9.67,UP,0.672649,0.0788508,0.00456771,100
9.671,UP,0.672651,0.0788489,0.00456763,100
9.672,UP,0.672653,0.0788469,0.00456754,100
9.673,UP,0.672655,0.0788449,0.00456746,100
9.674,UP,0.672657,0.0788429,0.00456738,100
9.675,UP,0.672659,0.078841,0.00456729,100
9.676,UP,0.672661,0.078839,0.00456721,100
9.677,UP,0.672663,0.078837,0.00456713,100
9.678,UP,0.672665,0.078835,0.00456704,100
9.679,UP,0.672667,0.0788331,0.00456696,100
9.68,UP,0.672669,0.0788311,0.00456687,100
9.681,UP,0.672671,0.0788291,0.00456679,100
9.682,UP,0.672673,0.0788271,0.00456671,100
9.683,UP,0.672675,0.0788252,0.00456662,100
9.684,UP,0.672677,0.0788232,0.00456654,100
9.685,UP,0.672679,0.0788212,0.00456646,100
9.686,UP,0.672681,0.0788192,0.00456637,100
9.687,UP,0.672683,0.0788173,0.00456629,100
9.688,UP,0.672685,0.0788153,0.00456621,100
9.689,UP,0.672687,0.0788133,0.00456612,100
9.69,UP,0.672689,0.0788114,0.00456604,100
9.691,UP,0.672691,0.0788094,0.00456595,100
9.692,UP,0.672693,0.0788074,0.00456587,100
9.693,UP,0.672695,0.0788054,0.00456579,100
9.694,UP,0.672697,0.0788035,0.0045657,100
9.695,UP,0.672699,0.0788015,0.00456562,100
9.696,UP,0.6727,0.0787995,0.00456554,100
9.697,UP,0.672702,0.0787975,0.00456545,100
9.698,UP,0.672704,0.0787956,0.00456537,100
9.699,UP,0.672706,0.0787936,0.00456529,100
9.7,UP,0.672708,0.0787916,0.0045652,100
9.701,UP,0.67271,0.0787896,0.00456512,100
9.702,UP,0.672712,0.0787877,0.00456503,100
9.703,UP,0.672714,0.0787857,0.00456495,100
9.704,UP,0.672716,0.0787837,0.00456487,100
9.705,UP,0.672718,0.0787818,0.00456478,100
9.706,UP,0.67272,0.0787798,0.0045647,100
9.707,UP,0.672722,0.0787778,0.00456462,100
9.708,UP,0.672724,0.0787758,0.00456453,100
9.709,UP,0.672726,0.0787739,0.00456445,100
9.71,UP,0.672728,0.0787719,0.00456437,100
9.711,UP,0.67273,0.0787699,0.00456428,100
9.712,UP,0.672732,0.0787679,0.0045642,100
9.713,UP,0.672734,0.078766,0.00456412,100
9.714,UP,0.672736,0.078764,0.00456403,100
9.715,UP,0.672738,0.078762,0.00456395,100
9.716,UP,0.67274,0.0787601,0.00456386,100
9.717,UP,0.672742,0.0787581,0.00456378,100
9.718,UP,0.672744,0.0787561,0.0045637,100
9.719,UP,0.672746,0.0787541,0.00456361,100
9.72,UP,0.672748,0.0787522,0.00456353,100
9.721,UP,0.67275,0.0787502,0.00456345,100
9.722,UP,0.672752,0.0787482,0.00456336,100
9.723,UP,0.672754,0.0787462,0.00456328,100
9.724,UP,0.672756,0.0787443,0.0045632,100
9.725,UP,0.672758,0.0787423,0.00456311,100
9.726,UP,0.67276,0.0787403,0.00456303,100
9.727,UP,0.672762,0.0787384,0.00456294,100
9.728,UP,0.672764,0.0787364,0.00456286,100
9.729,UP,0.672766,0.0787344,0.00456278,100
9.73,UP,0.672768,0.0787324,0.00456269,100
9.731,UP,0.67277,0.0787305,0.00456261,100
9.732,UP,0.672772,0.0787285,0.00456253,100
9.733,UP,0.672773,0.0787265,0.00456244,100
9.734,UP,0.672775,0.0787246,0.00456236,100
9.735,UP,0.672777,0.0787226,0.00456228,100
9.736,UP,0.672779,0.0787206,0.00456219,100
9.737,UP,0.672781,0.0787186,0.00456211,100
9.738,UP,0.672783,0.0787167,0.00456203,100
9.739,UP,0.672785,0.0787147,0.00456194,100
9.74,UP,0.672787,0.0787127,0.00456186,100
9.741,UP,0.672789,0.0787108,0.00456177,100
9.742,UP,0.672791,0.0787088,0.00456169,100
9.743,UP,0.672793,0.0787068,0.00456161,100
9.744,UP,0.672795,0.0787048,0.00456152,100
9.745,UP,0.672797,0.0787029,0.00456144,100
9.746,UP,0.672799,0.0787009,0.00456136,100
9.747,UP,0.672801,0.0786989,0.00456127,100
9.748,UP,0.672803,0.078697,0.00456119,100
9.749,UP,0.672805,0.078695,0.00456111,100
9.75,UP,0.672807,0.078693,0.00456102,100
9.751,UP,0.672809,0.078691,0.00456094,100
9.752,UP,0.672811,0.0786891,0.00456086,100
9.753,UP,0.672813,0.0786871,0.00456077,100
9.754,UP,0.672815,0.0786851,0.00456069,100
9.755,UP,0.672817,0.0786832,0.0045606,100
9.756,UP,0.672819,0.0786812,0.00456052,100
9.757,UP,0.672821,0.0786792,0.00456044,100
9.758,UP,0.672823,0.0786772,0.00456035,100
9.759,UP,0.672825,0.0786753,0.00456027,100
9.76,UP,0.672827,0.0786733,0.00456019,100
9.761,UP,0.672829,0.0786713,0.0045601,100
9.762,UP,0.672831,0.0786694,0.00456002,100
9.763,UP,0.672833,0.0786674,0.00455994,100
9.764,UP,0.672835,0.0786654,0.00455985,100
9.765,UP,0.672837,0.0786635,0.00455977,100
9.766,UP,0.672839,0.0786615,0.00455969,100
9.767,UP,0.67284,0.0786595,0.0045596,100
9.768,UP,0.672842,0.0786575,0.00455952,100
9.769,UP,0.672844,0.0786556,0.00455943,100
9.77,UP,0.672846,0.0786536,0.00455935,100
9.771,UP,0.672848,0.0786516,0.00455927,100
9.772,UP,0.67285,0.0786497,0.00455918,100
9.773,UP,0.672852,0.0786477,0.0045591,100
9.774,UP,0.672854,0.0786457,0.00455902,100
9.775,UP,0.672856,0.0786438,0.00455893,100
